# Wavelength [nm],one_counts_500avgs_8ms
207.84478476073983,0.7623780115501262
208.30338098783528,0.9031489602749332
208.76196258532,1.2922598496420932
209.22052953884392,1.1866289853993095
209.67908183405694,1.0654030018796448
210.13761945660903,1.7790632169038219
210.59614239215006,1.3274100610002364
211.05465062633,0.9950115835899851
211.5131441447987,1.0008739935362456
211.97162293320616,1.1260238819288162
212.43008697720222,1.0810632799871343
212.88853626243687,1.415446405522374
213.34697077456,1.4799673383723047
213.80539049922152,0.8092906378107472
214.26379542207135,1.1338756862239734
214.72218552875944,0.8522692342393157
215.18056080493565,1.1905434025691477
215.63892123624998,1.3586711481259783
216.0972668083523,1.1866453254523606
216.55559750689255,0.9461145930130641
217.01391331752063,1.1103974624966924
217.47221422588646,1.002857068424703
217.93050021764,1.2179129256647059
218.3887712784311,1.650072442864115
218.84702739390977,1.1260232313675829
219.3052685497258,0.8229392138669169
219.7634947315293,2.1036864076892954
220.22170592496997,0.9852680170181571
220.67990211569793,1.0810499744952153
221.13808328936295,1.7458341728941207
221.59624943161504,0.9969718675974235
222.0544005281041,1.2179253642120642
222.51253656448003,1.223778597938292
222.97065752639273,1.9003362657036575
223.42876339949214,0.9539448950162353
223.88685416942823,0.7603889748224901
224.34492982185088,1.159246791693235
224.80299034241003,1.106484756862372
225.26103571675552,1.1592638715933106
225.71906593053734,1.6638137136358893
226.17708096940547,1.2218485902633631
226.6350808190097,1.3509266362045054
227.093065465,1.524915545555018
227.55103489302633,0.9344297034799638
228.00898908873856,1.6852129481018352
228.46692803778666,2.338319263355899
228.92485172582047,1.3508926798523078
229.38276013849,1.0400110751484561
229.8406532614451,1.3743800303625022
230.29853108033578,1.8455575666244926
230.75639358081185,1.0439133118641024
231.21424074852328,1.1201430050277992
231.67207256912,1.3762961283822222
232.1298890282519,1.1240804000744333
232.58769011156895,2.07822377148797
233.04547580472104,1.374374414119714
233.5032460933581,1.49360995804102
233.96100096312998,1.1240480662359715
234.41874039968673,1.7165515168827312
234.87646438867816,1.3880503850027708
235.33417291575424,1.3039617055827364
235.79186596656487,1.1905402536789893
236.24954352676,1.4134539448752008
236.7072055819895,1.5601077988164604
237.16485211790337,0.9754705256388689
237.62248312015146,1.2883447417343064
238.08009857438367,1.2140459760263127
238.53769846625,1.3391737510606276
238.9952827814003,1.4291098683923877
239.45285150548455,1.0966960565559987
239.91040462415262,1.1886234664558941
240.36794212305446,1.544453201595914
240.82546398783998,0.4748989180349241
241.28297020415908,1.084967932705112
241.74046075766174,1.2785416058614913
242.19793563399782,1.4271136593713152
242.65539481881726,1.2667835669863052
243.11283829777,1.219881162181096
243.57026605650591,1.038024484853338
244.02767808067495,1.5190286166503881
244.48507435592703,1.6676754440274237
244.9424548679121,1.417406539056799
245.39981960228,1.3470060327349955
245.85716854468072,1.1299523997018923
246.31450168076415,1.2238160563552611
246.77181899618026,1.2765998533675855
247.22912047657888,1.843690535577636
247.68640610761,0.7193152204899604
248.1436758749235,1.6266439100318877
248.60092976416936,1.6833373333251984
249.05816776099743,1.186621516048163
249.5153898510577,1.7830741098884175
249.97259602,1.3782695193955874
250.42978625347433,1.433014513823636
250.88696053713053,1.6734902292895981
251.34411885661865,1.4115083110620503
251.80126119758845,1.2844358748261158
252.25838754569,1.0009049712551104
252.71549788657313,1.6500674311283348
253.17259220588778,1.8495285899368952
253.62967048928382,1.450609699296166
254.0867327224113,1.2374842726641617
254.54377889092,1.6207450218025201
255.00080898045994,1.0028627717271803
255.45782297668097,1.1005952199811162
255.91482086523303,1.8221540856063
256.37180263176606,1.1710020699571118
256.82876826193,1.2687843752556631
257.2857177413747,1.2629323232862788
257.7426510557501,2.009896604996328
258.19956819070626,1.6011719908171784
258.6564691318929,1.163184518528837
259.11335386496006,1.059528830982515
259.57022237555753,1.8299583682171203
260.02707464933536,1.7693751343759914
260.4839106719435,1.4173730913603464
260.94073042903176,1.2590328746330641
261.39753390625,1.5444833309408068
261.8543210892483,1.8808107631980278
262.3110919636766,1.5874910600859664
262.7678465151847,1.6246517326604248
263.2245847294225,1.1945172733431093
263.68130659203996,1.5131897806012233
264.1380120886871,1.3567608318175957
264.5947012050138,1.8710194530615496
265.05137392666984,1.5366982510177536
265.5080302393053,1.2237944846981037
265.96467012857,1.382216011879862
266.4212935801139,1.5835846753902842
266.87790057958694,1.2316316536107905
267.3344911126391,1.3548134967646064
267.7910651649201,1.804577281584642
268.24762272208005,2.0157117191718896
268.70416376976874,1.6637449320509035
269.16068829363616,1.3274486415952396
269.61719627933223,1.7947493440055382
270.0736877125069,1.6579026717746501
270.53016257880995,1.409588112339108
270.9866208638915,1.4897515159777726
271.4430625534014,1.8613021151936948
271.89948763298946,1.2042356217727672
272.35589608830566,1.6325009589209145
272.812287905,1.5367007742042773
273.2686630687223,1.5229665120567546
273.7250215651226,1.5425102446357641
274.1813633798506,1.6129550784335862
274.6376884985565,1.8300199445145893
275.09399690688997,1.5190816563886926
275.5502885905011,1.5190510344426258
276.0065635350398,1.7087558280616975
276.4628217261559,1.888652010181687
276.91906314949927,1.4408965561715803
277.37528779072,1.4916951665921374
277.8314956354679,1.233601743421616
278.287686669393,1.2296900773450687
278.74386087814503,1.855404718179912
279.2000182473741,1.1260281296923864
279.65615876273,1.429144042726847
280.1122824098627,1.5170911563557468
280.5683891744221,1.3489635139910519
281.02447904205826,1.4330548817485464
281.4805519984209,1.7458920981618462
281.93660802916,1.589503540409737
282.3926471199255,1.2121016103475455
282.8486692563674,1.0380607971945324
283.30467442413544,1.6793787050983582
283.76066260887967,1.1299731760884413
284.21663379624994,1.4838535065786829
284.67258797189635,1.620761001729008
285.12852512146856,1.343059810419902
285.58444523061667,1.8515056131401906
286.0403482849905,1.186654582080891
286.49623427024,1.669629637704105
286.9521031720151,1.431061509930288
287.40795497596577,1.5562262927050199
287.86378966774186,1.8691181119443314
288.3196072329933,1.5542748328343379
288.77540765736995,2.064619181398527
289.23119092652195,1.458460941151344
289.68695702609904,1.5973021585764684
290.14270594175105,1.3177120706517371
290.5984376591281,1.2414157753506032
291.05415216387996,1.7087237483664808
291.50984944165674,1.4623856046686257
291.9655294781082,2.1526320218044503
292.4211922588842,1.27073639622337
292.87683776963485,1.5855670821427452
293.33246599601006,1.9258042587601238
293.7880769236595,1.702881452780602
294.2436705382333,1.1944905987000567
294.6992468253814,0.961792998486672
295.15480577075374,1.4897196347623378
295.61034736,1.8182366257892681
296.06587157877027,0.9481074490895196
296.52137841271457,1.550376473188038
296.97686784748265,1.5347214400723317
297.4323398687245,1.8280318754295308
297.88779446208997,1.012603595624043
298.3432316132291,1.3997998506346079
298.7986513077918,1.5366875945334044
299.25405353142787,1.460440999953832
299.70943826978726,1.4056712211355062
300.16480550852,1.378326825402496
300.62015523327597,1.7204770616368847
301.07548742970494,1.2863608613103281
301.5308020834571,1.618821951681909
301.98609918018207,1.458448573650898
302.44137870553,1.6754980364930958
302.89664064515074,1.4937131947826288
303.3518849846942,2.2601463165997444
303.8071117098102,1.5308498557902652
304.26232080614886,1.5445060888595066
304.71751225936,1.4643289358908902
305.1726860550935,1.5523514047313398
305.62784217899934,1.4487317960422388
306.0829806167274,1.7146022883631389
306.53810135392763,1.4349960063180447
306.99320437625,1.7263714891656292
307.4482896693443,0.5629259338014521
307.9033572188606,2.000115149290224
308.3584070104486,1.315722064850803
308.81343902975846,1.5484127082921901
309.26845326244,1.4839012922242176
309.72344969414314,1.7439723327594976
310.17842831051775,1.7478694481669805
310.6333890972138,1.3235476291438744
311.08833203988127,1.683328419619329
311.54325712417,1.773292170290702
311.9981643357299,1.5719087591296983
312.45305366021097,1.6442500329840044
312.907925083263,1.5210235871490028
313.3627785905361,2.1799929468981816
313.81761416767995,1.3880498342822278
314.2724318003447,2.486977859066428
314.7272314741802,2.191735814179708
315.18201317483624,1.7145777598914123
315.63677688796287,1.4330369848983366
316.09152259921,1.5679468736185953
316.54625029422755,1.9923084836238019
317.00095995866536,1.933601753589386
317.4556515781734,1.8671540659852326
317.9103251384017,1.7068274651532107
318.36498062500004,1.8104385657543958
318.8196180236183,1.7400102848111203
319.27423731990655,2.0568212746199634
319.7288384995146,1.7498031263464782
320.18342154809255,2.1350255366081683
320.63798645129,1.638339586665296
321.0925331947571,1.8651881551808174
321.5470617641438,1.8065479762805836
322.0015721450999,1.5425273287975898
322.45606432327526,2.021605126009561
322.91053828431995,1.7615682437880054
323.3649940138839,0.8542525309520812
323.81943149761696,2.1330348806907153
324.273850721169,2.031398934930891
324.72825167019005,1.3176605894204414
325.18263433033,2.1506410902150037
325.63699868723876,0.6489290175449582
326.0913447265662,2.0431376829010475
326.5456724339622,2.0372332580082144
326.99998179507685,2.500695096288524
327.45427279556003,2.3286322012369283
327.9085454210615,1.806543204216993
328.36279965723134,1.7498119255533453
328.81703548971944,1.685268484617339
329.2712529041757,1.9943129480159314
329.72545188624997,2.3129183869109085
330.1796324215923,2.082204294939686
330.63379449585256,1.2941826910814882
331.0879380946807,1.4017703098684393
331.54206320372646,1.7771943218006783
331.99616980863993,1.7106968882633709
332.4502578950711,1.9551457936268832
332.90432744866973,1.9238628529621309
333.3583784550858,1.7771618415345927
333.8124108999692,1.6813792103565959
334.26642476896996,1.9316676638404147
334.72042004773795,1.419369713016053
335.17439672192296,1.4936406964579305
335.628354777175,1.8319575462984545
336.0822941991441,2.4947533131682036
336.53621497348,2.035299044100185
336.9901170858327,2.391175234757739
337.44400052185216,2.504562081365023
337.89786526718825,2.039168002274124
338.3517113074909,1.8358512638718594
338.80553862841,1.8495317716644308
339.25934721559554,1.9688163600598045
339.7131370546974,2.2504292277449736
340.16690813136546,1.874995151943338
340.62066043124963,2.1252925486064953
341.07439394,1.509306781973038
341.52810864326636,2.230845765205231
341.98180452669857,1.704848266912606
342.43548157594665,2.1643616370804892
