# Wavelength [nm],zero_counts_500avgs_8ms
240.36794212305446,-107.48259853169267
240.82546398783998,-105.37091187034743
241.28297020415908,-107.0680817969172
241.74046075766174,-107.08177125962364
242.19793563399782,-107.90492959012762
242.65539481881726,-107.37506733448662
243.11283829777,-105.59771956462296
243.57026605650591,-106.44240532436518
244.02767808067495,-106.75719670411225
244.48507435592703,-104.33264807532169
244.9424548679121,-102.4516352150451
245.39981960228,-103.70694717562833
245.85716854468072,-104.23487769956894
246.31450168076415,-105.12649778609642
246.77181899618026,-105.3161564415414
247.22912047657888,-103.16728045754193
247.68640610761,-105.03069339046928
248.1436758749235,-104.01980419861319
248.60092976416936,-103.73823337410214
249.05816776099743,-108.01051515665094
249.5153898510577,-103.50555107219076
249.97259602,-106.53234464233374
250.42978625347433,-105.19884843203582
250.88696053713053,-107.85213473005416
251.34411885661865,-106.51866106858436
251.80126119758845,-103.85164005989448
252.25838754569,-105.41001075487327
252.71549788657313,-103.90053047735418
253.17259220588778,-103.82036374556067
253.62967048928382,-105.09716862858112
254.0867327224113,-105.4393383987102
254.54377889092,-105.23794387442969
255.00080898045994,-104.6122517550008
255.45782297668097,-106.68681141190012
255.91482086523303,-104.2935452617525
256.37180263176606,-105.92424643360567
256.82876826193,-105.07761564283885
257.2857177413747,-103.90443285702709
257.7426510557501,-103.56421535853303
258.19956819070626,-105.75219269122567
258.6564691318929,-104.67482520901883
259.11335386496006,-106.8530027349346
259.57022237555753,-105.34743990425375
260.02707464933536,-103.24549820983206
260.4839106719435,-105.40219558707759
260.94073042903176,-102.6237038048891
261.39753390625,-104.64354097745529
261.8543210892483,-104.83710324394347
262.3110919636766,-105.06197586558007
262.7678465151847,-104.76672119166685
263.2245847294225,-102.36559338817986
263.68130659203996,-104.48319895771154
264.1380120886871,-105.45302472747294
264.5947012050138,-104.87036018077946
265.05137392666984,-102.69799514448982
265.5080302393053,-104.87817971994015
265.96467012857,-103.85164553574903
266.4212935801139,-104.79214150092012
266.87790057958694,-103.94354330300797
267.3344911126391,-105.68962481229468
267.7910651649201,-104.03935472286334
268.24762272208005,-105.36112602772359
268.70416376976874,-104.76672495654466
269.16068829363616,-104.10388373566997
269.61719627933223,-105.96531273234199
270.0736877125069,-104.2290239759256
270.53016257880995,-103.79494132367132
270.9866208638915,-104.54381638291184
271.4430625534014,-102.27173744138524
271.89948763298946,-106.39352418492821
272.35589608830566,-104.72565652997103
272.812287905,-103.4742653771488
273.2686630687223,-105.34940682703919
273.7250215651226,-105.93793832405437
274.1813633798506,-102.89353376138232
274.6376884985565,-102.02927805837983
275.09399690688997,-103.22594613808457
275.5502885905011,-105.59968523647501
276.0065635350398,-104.27202466657954
276.4628217261559,-104.07063419216621
276.91906314949927,-101.6968672363029
277.37528779072,-104.52818263069801
277.8314956354679,-102.36363789448679
278.287686669393,-103.82427058946136
278.74386087814503,-102.84855932965986
279.2000182473741,-105.0111354603444
279.65615876273,-103.05192068821593
280.1122824098627,-106.3798283697074
280.5683891744221,-103.67762117737666
281.02447904205826,-103.70499296951031
281.4805519984209,-104.0530347001343
281.93660802916,-102.38320301945723
282.3926471199255,-104.38739158658895
282.8486692563674,-103.56812466492636
283.30467442413544,-106.1921303717475
283.76066260887967,-103.77342214134809
284.21663379624994,-106.19407895400722
284.67258797189635,-105.02091463913699
285.12852512146856,-105.39242200938102
285.58444523061667,-103.04604566583708
286.0403482849905,-106.1354180788404
286.49623427024,-104.0510926075563
286.9521031720151,-105.48235672500945
287.40795497596577,-104.79996286333726
287.86378966774186,-102.93264455093741
288.3196072329933,-103.47035110426748
288.77540765736995,-104.82343275805049
289.23119092652195,-103.38627244980235
289.68695702609904,-102.5181087757184
290.14270594175105,-102.45945715626183
290.5984376591281,-104.00024025386334
291.05415216387996,-105.6622520462887
291.50984944165674,-102.4223059751892
291.9655294781082,-103.10471130757848
292.4211922588842,-104.90554409041953
292.87683776963485,-104.18404197286227
293.33246599601006,-102.76448101076497
293.7880769236595,-103.42147427437969
294.2436705382333,-104.44800863808746
294.6992468253814,-106.04547946252126
295.15480577075374,-106.52061285732904
295.61034736,-104.90554422502848
296.06587157877027,-103.87900716851067
296.52137841271457,-103.99438236231948
296.97686784748265,-104.47929567676287
297.4323398687245,-104.82343146279639
297.88779446208997,-107.44741103239379
298.3432316132291,-104.00806838904444
298.7986513077918,-103.64437799918935
299.25405353142787,-102.8700797304847
299.70943826978726,-104.14493986896649
300.16480550852,-101.816149994225
300.62015523327597,-103.8594497758541
301.07548742970494,-105.53906581036702
301.5308020834571,-102.93851091416306
301.98609918018207,-105.79520145643566
302.44137870553,-104.41476447604649
302.89664064515074,-102.85638957516166
303.3518849846942,-104.24269912041127
303.8071117098102,-101.6108357641537
304.26232080614886,-103.85554867454434
304.71751225936,-103.65611385668139
305.1726860550935,-102.70192048576278
305.62784217899934,-101.19044231512001
306.0829806167274,-105.44324820313578
306.53810135392763,-104.20360665825707
306.99320437625,-102.91895736661955
307.4482896693443,-102.37928929911054
307.9033572188606,-103.66002404784308
308.3584070104486,-105.06979433768764
308.81343902975846,-104.7021979715188
309.26845326244,-102.91113170702403
309.72344969414314,-102.67454603173069
310.17842831051775,-103.99242325184603
310.6333890972138,-103.33739411542837
311.08833203988127,-104.96616504909356
311.54325712417,-103.91030559336366
311.9981643357299,-102.2639235590528
312.45305366021097,-102.87593358574054
312.907925083263,-105.08934679905245
313.3627785905361,-105.5899040975834
313.81761416767995,-105.07565637841151
314.2724318003447,-105.51755036671341
314.7272314741802,-103.88683963155295
315.18201317483624,-106.46586848628166
315.63677688796287,-104.37566249052412
316.09152259921,-105.33180041801978
316.54625029422755,-102.9815266380993
317.00095995866536,-104.87817917880078
317.4556515781734,-103.51924404214117
317.9103251384017,-102.49269781007158
318.36498062500004,-103.25528181758686
318.8196180236183,-105.65833850125831
319.27423731990655,-103.87314495575487
319.7288384995146,-104.580971972688
320.18342154809255,-103.21029801095331
320.63798645129,-105.97313057929026
321.0925331947571,-104.04130490414015
321.5470617641438,-102.98349184348622
322.0015721450999,-104.57119552123565
322.45606432327526,-104.20946360421695
322.91053828431995,-102.82900909636871
323.3649940138839,-103.22594279735216
323.81943149761696,-104.84688708686734
324.273850721169,-104.23097046413488
324.72825167019005,-104.9055386308858
325.18263433033,-105.76978675996143
325.63699868723876,-105.60944957629549
326.0913447265662,-103.51923298135671
326.5456724339622,-104.52035126146491
326.99998179507685,-103.42733804257003
327.45427279556003,-102.74297559876125
327.9085454210615,-103.16141618023326
328.36279965723134,-104.7901875359691
328.81703548971944,-104.85667070459806
329.2712529041757,-100.64294630387967
329.72545188624997,-106.27619930925898
330.1796324215923,-105.2848718254324
330.63379449585256,-105.40219173786336
331.0879380946807,-103.95527205302946
331.54206320372646,-103.95527129168794
331.99616980863993,-104.87035384169722
332.4502578950711,-103.61114105435422
332.90432744866973,-102.58460346433922
333.3583784550858,-106.43261578562273
333.8124108999692,-104.40500120727243
334.26642476896996,-103.92008307527593
334.72042004773795,-102.52006450247067
335.17439672192296,-104.29158216359929
335.628354777175,-102.81727842975114
336.0822941991441,-105.85973194106023
336.53621497348,-104.03544048859457
336.9901170858327,-105.18711011925774
337.44400052185216,-104.83906812982657
337.89786526718825,-104.88990557369739
338.3517113074909,-104.35415210487155
338.80553862841,-104.18404101217789
339.25934721559554,-105.20079989257918
339.7131370546974,-102.89744794590742
340.16690813136546,-102.5572225188757
340.62066043124963,-101.67145356006557
341.07439394,-104.03544141671522
341.52810864326636,-103.48208719964117
341.98180452669857,-104.18795045012098
342.43548157594665,-104.61616000782674
342.8891397766605,-104.46755993278133
343.34277911449,-100.56472607779266
343.7963995750851,-106.63010555674637
344.25000114409573,-104.03544231795306
344.70358380717187,-104.58487465451414
345.15714754996327,-103.23571382355844
345.61069235812,-103.12817712487767
346.0642182172919,-103.52119723833367
346.51772511312896,-104.91923663354787
346.9712130312811,-104.64744639935607
347.4246819573981,-104.33655765223922
347.87813187713,-103.96701402339895
348.3315627761267,-104.78431695109663
348.7849746400382,-102.53180507336778
349.2383674545142,-103.77147570023409
349.6917412052049,-103.87119759610385
350.14509587776,-104.7960452852653
350.5984314578296,-104.07063906959897
351.05174793106335,-104.6220297318421
351.50504528311143,-103.2161681988314
351.9583234996237,-104.483200672586
352.41158256625005,-105.02286420302555
352.86482246864034,-105.06784391360851
353.3180431924445,-103.11448448035846
353.77124472331263,-102.71951735863269
354.2244270468945,-104.9700760456773
354.67759014884,-104.20946687402301
355.1307340147991,-105.72285420635602
355.5838586304218,-101.55804966191722
356.03696398135787,-103.66002165159865
356.4900500532573,-106.0982684424676
356.94311683176994,-102.17592736951171
357.3961643025459,-103.89465222222042
357.849192451235,-105.55470436836134
358.302201263487,-103.96504940463821
358.75519072495206,-104.72566899312119
359.20816082128,-103.4390731892471
359.6611115381208,-103.7010852497927
360.1140428611242,-105.11281075925439
360.56695477594025,-99.62614428112154
361.0198472682189,-103.98459824861162
361.47272032361,-104.83711721273369
361.9255739277635,-104.0041581558508
362.3784080663293,-102.48487021123415
362.83122272495746,-106.52843683538094
363.28401788929773,-102.62956501168861
363.73679354499995,-105.02286648198118
364.1895496777143,-103.04214372904629
364.6422862730906,-102.76448766856839
365.0950033167787,-103.6365567949963
365.54770079442847,-102.25218498970877
366.00037869169,-105.46084637435396
366.45303699421316,-104.56337542350964
366.9056756876478,-104.79018501057661
367.3582947576438,-104.1977367835931
367.8108941898513,-105.60944870216802
368.26347396992,-102.95023706658552
368.7160340834999,-104.95443049565202
369.16857451624094,-101.91000751399974
369.62109525379304,-104.80973792328622
370.0735962818061,-103.77147479258655
370.52607758593,-104.5672802420447
370.9785391518147,-105.86167649131329
371.43098096511017,-106.06112453358352
371.88340301146627,-104.60834634448062
372.3358052765329,-103.44689205280983
372.78818774596,-103.9533205870194
373.2405504053975,-103.05387710616316
373.6928932404954,-105.8147542124177
374.1452162369035,-104.56532124474387
374.59751938027165,-105.56839061135017
375.04980265625005,-104.81561285433779
375.50206605048834,-104.00024035266625
375.95430954863656,-102.3695130699103
376.40653313634465,-105.39437221194625
376.8587367992625,-104.07845799515485
377.31092052304,-103.38822257031153
377.7630842933271,-103.5211959166633
378.21522809577374,-103.87705992311092
378.6673519160298,-104.1175642022439
379.1194557397453,-104.1605772177662
379.57153955257,-102.88962746602505
380.0236033401539,-104.6885104645686
380.47564708814696,-104.36589206644226
380.9276707821991,-104.53599702386353
381.37967440796007,-104.6787385244626
381.83165795108,-105.42760614915505
382.2836213972087,-105.58989468298672
382.7355647319962,-104.02175541795768
383.18748794109223,-103.01085596951634
383.6393910101468,-104.14298060285093
384.09127392481,-106.01418823468181
384.54313667073154,-104.88013767397325
384.99497923356137,-106.0181072469217
385.44680159894943,-103.83404865846035
385.8986037525457,-102.15638161423759
386.35038568000004,-105.8753649557045
386.8021473669623,-105.34353760353025
387.2538887990825,-103.8985734142272
387.7056099620106,-104.09801114552978
388.1573108413965,-104.95248329069713
388.60899142288997,-104.73933977176344
389.0606516921411,-104.4832016678086
389.51229163479974,-104.75303800776959
389.96391123651586,-105.13627324745296
390.4155104829392,-104.04326224964404
390.86708935971996,-104.831248306915
391.3186478525079,-104.96811389785704
391.77018594695295,-103.97679101866966
392.22170362870503,-103.51532996152673
392.67320088341404,-105.62118302473219
393.12467769673003,-104.92315148845212
393.5761340543027,-103.6776232328834
394.02756994178213,-105.52732851535745
394.4789853448183,-106.35441111999396
394.93038024906093,-104.37957415982916
395.38175464016,-103.92398477504635
395.8331085037655,-104.73348185423657
396.2844418255273,-104.87817996644338
396.7357545910955,-105.52732407073783
397.18704678611965,-104.5027684920961
397.63831839625,-102.995216007722
398.0895694071363,-105.57034631116768
398.5407998044286,-104.77845232148535
398.99200957377667,-105.23599639012676
399.44319870083046,-106.77479407662636
399.89436717124,-105.55470418223749
400.3455149706552,-103.99242441978427
400.7966420847258,-101.98040134761803
401.2477484991018,-102.88767134114454
401.6988341994333,-104.41281385161061
402.14989917137,-104.98767141373101
402.6009434005619,-105.24381664056628
403.05196687265897,-103.9709208374097
403.502969573311,-103.87706187277388
403.9539514881681,-106.21167505512122
404.40491260288,-103.38236244582718
404.8558529030967,-106.18821175723754
405.30677237446815,-104.45582422980401
405.75767100264426,-104.35219687625076
406.2085487732749,-107.03092950221314
406.65940567201,-104.67677548429916
407.11024168449956,-105.28292019702411
407.56105679639336,-104.12929269691337
408.01185099334145,-103.89857268601915
408.46262426099366,-103.93767633758866
408.91337658500004,-105.11672831921543
409.36410795101034,-103.33935055205082
409.81481834467456,-102.62761156131336
410.26550775164264,-104.44996436124731
410.71617615756446,-104.61812148207204
411.16682354809,-104.22706016080593
411.6174499088691,-107.56668060006214
412.06805522555175,-105.38067790871762
412.51863948378787,-106.38765066650129
412.96920266922734,-103.64241953223534
413.41974476752,-107.03288647863278
413.8702657643159,-101.18066313309613
414.32076564526494,-105.4921361682752
414.77124439601704,-102.97565476240922
415.22170200222206,-103.90443549239689
415.67213844952994,-103.1066702319788
416.1225537235907,-105.43738468752241
416.5729478100542,-105.43738195684332
417.02332069457026,-106.51083095687778
417.4736723627889,-106.07284613303288
417.92400280036,-106.262511568925
418.37431199293354,-102.57677969197951
418.82459992615935,-102.13291580935653
419.2748665856874,-104.93487391441735
419.7251119571677,-105.37677774177213
420.17533602625,-104.80192215754585
420.6255387785843,-104.35415785276345
421.0757201998205,-105.45889685956685
421.52588027560864,-104.62398409007373
421.9760189915985,-104.79410169807736
422.42613633344,-104.4343236250927
422.87623228678314,-102.83488101746804
423.3263068372778,-103.84577405583829
423.7763599705739,-103.95722896164888
424.22639167232126,-104.83125188497239
424.67640192817004,-104.42845184844964
425.12639072377,-104.18991086612165
425.576358044771,-105.09129777564574
426.0263038768231,-103.69912691559414
426.4762282055761,-106.37591236057516
426.92613101668,-106.54994294605841
427.37601229578473,-103.8927001588515
427.8258720285401,-104.96811531626254
428.2757102005963,-105.43347889640492
428.7255267976029,-105.41000896238977
429.17532180521005,-105.15582767826794
429.62509520906747,-106.33876386385518
430.0748469948254,-103.64046379561478
430.52457714813346,-105.65442988765238
430.9742856546417,-105.02089990862076
431.42397249999993,-105.69352497940199
431.87363766985834,-103.52510510856573
432.3232811498666,-103.65220216422735
432.77290292567466,-105.36699579834321
433.2225029829325,-106.21167618850555
433.67208130729,-105.1362704065072
434.12163788439716,-106.23318855769455
434.5711726999038,-104.34437949852915
435.0206857394598,-104.93683842398409
435.47017698871525,-105.05219540061209
435.91964643332005,-102.06838089409658
436.36909405892396,-105.29464876057064
436.8185198511769,-103.76561042051011
437.2679237957291,-105.21448596355685
437.7173058782301,-104.50276069575932
438.16666608433,-105.58403576463604
438.6160043996787,-105.33180348890713
439.06532080992616,-103.52315464724767
439.51461530072226,-103.71867926141721
439.9638878577169,-103.23571957027117
440.41313846655993,-103.03432132422836
440.86236711290155,-107.16781048769062
441.3115737823914,-104.04716549491825
441.7607584606794,-103.8144857071129
442.20992113341566,-104.94074627774341
442.65906178625,-104.47147319052912
443.10818040483235,-105.02091059753089
443.55727697481257,-103.59941132077063
444.00635148184057,-101.61084439986361
444.45540391156646,-106.87451974536513
444.90443424964,-106.64183672064868
445.3534424817111,-104.42063810065535
445.80242859342974,-105.66028657755386
446.25139257044583,-105.18124220432631
446.70033439840927,-105.28292365056797
447.14925406297,-103.48991053169831
447.59815154977787,-104.04521406289516
448.04702684448296,-104.97398592653977
448.4958799327351,-102.32454252606452
448.94471080018405,-102.42816083756495
449.39351943248,-105.40805331070622
449.8423058152727,-105.68765210653767
450.2910699342122,-104.23487942220663
450.73981177494824,-103.41755937306884
451.18853132313086,-106.20581534741132
451.63722856441007,-103.87902274287802
452.08590348443556,-103.59353986903811
452.53455606885734,-104.35610826772049
452.98318630332545,-103.5642190190242
453.4317941734897,-104.37761577116848
453.880379665,-106.89015424173647
454.3289427635063,-105.4979990925292
454.7774834546585,-105.72090284100057
455.2260017241067,-103.38628200232522
455.6744975575005,-104.31700955629154
456.12297094049,-102.9306796104981
456.57142185872516,-104.72174576678624
457.0198502978558,-103.7480204429087
457.4682562435318,-104.56532391414106
457.9166396814033,-106.3329061811054
458.36500059711994,-105.47453123455917
458.813338976332,-104.06086153520907
459.261654804689,-106.0122400492929
459.709948067841,-105.51559752901332
460.158218751438,-104.97399305518863
460.60646684113004,-106.7356896446056
461.0546923225667,-105.61922934279839
461.5028951813981,-103.83403797212753
461.9510754032742,-106.4991024248526
462.39923297384496,-106.450221192751
462.84736787876,-105.47258335606702
463.2954801036695,-105.0776151122886
463.7435696342233,-106.3094434003266
464.1916364560715,-105.726766872474
464.6396805548637,-106.01810569990958
465.08770191624996,-103.44103062814276
465.53570052588026,-105.90078451393845
465.9836763694046,-105.88319703639584
466.4316294324727,-102.36560246836261
466.87955970073443,-107.40439397266115
467.32746715984007,-104.31114180345132
467.7753517954391,-105.16754969905644
468.2232135931818,-105.20470403549868
468.67105253871784,-105.59575338219608
469.11886861769733,-104.21336875841956
469.56666181577003,-106.08066483228609
470.01443211858594,-103.92007132001942
470.46217951179494,-103.73823543658584
470.9099039810471,-104.12734060020595
471.3576055119921,-102.81337300401707
471.80528409028,-105.08348081939003
472.2529397015607,-107.189304175919
472.7005723314842,-107.08568363594523
473.14818196570025,-104.53600432803468
473.59576858985884,-105.5468861357748
474.04333218961,-104.76085505921155
474.49087275060356,-104.86058003312189
474.9383902584894,-106.8002122633198
475.38588469891744,-103.21225874740593
475.8333560575377,-107.14433213294623
476.2808043200001,-105.48040320560959
476.72822947195436,-104.98963112025734
477.17563149905055,-104.54381793357541
477.6230103869386,-103.59354620760087
478.07036612126853,-105.63291790297173
478.51769868769003,-107.4043872391452
478.9650080718531,-105.29856902140314
479.4122942594077,-105.52536973104866
479.85955723600387,-104.32873686214907
480.3067969872913,-104.79605655601942
480.75401349892,-105.29856255748099
481.2012067565399,-105.41783693353742
481.648376745801,-104.73152183039389
482.09552345235306,-106.6222853438696
482.54264686184604,-104.94660693533181
482.98974695992996,-104.56141351449236
483.43682373225477,-105.94966688925365
483.8838771644702,-104.5027593328493
484.33090724222626,-102.96979181471737
484.7779139511728,-105.92033771507819
485.22489727696,-109.2208030913064
485.67185720523753,-105.06001830553583
486.1187937216554,-105.23207779958209
486.5657068118634,-106.91556829047347
487.0125964615117,-102.94046951043516
487.45946265625,-106.32116479071496
487.9063053817283,-105.90665628565148
488.3531246235965,-107.87365052877439
488.7999203675047,-104.63181518959927
489.2466925991025,-103.74019065255678
489.69344130403994,-104.54382036540342
490.14016646796705,-102.26001903688287
490.5868680765338,-106.32898815674251
491.0335461153898,-104.94465442063627
491.4802005701853,-103.96504890548657
491.92683142657,-105.35526804474202
492.37343867019393,-102.74688898785088
492.82002228670694,-105.42565792727503
493.266582261759,-105.042419516154
493.713118581,-105.21448639068598
494.15963123008004,-105.44130075586696
494.6061201946487,-104.06476769430517
495.05258546035617,-105.73654956799814
495.4990270128523,-102.64911931367423
495.9454448377869,-101.48374784506231
496.39183892081,-105.13040814917379
496.8382092475715,-104.87035878823094
497.28455580372145,-104.57707011651063
497.73087857490947,-104.25835446247308
498.1771775467857,-105.55861397492352
498.623452705,-107.48454374234214
499.0697040352024,-105.51364659344596
499.5159315230426,-106.87451500624306
499.9621351541706,-104.58291791025844
500.4083149142364,-105.60358684104115
500.85447078889007,-105.48432044951801
501.30060276378117,-104.35610970658324
501.7467108245597,-104.31895563152243
502.19279495687584,-104.17817294779998
502.63885514637934,-105.45302614292252
503.08489137872,-106.32116999479855
503.53090363954794,-103.40778247552142
503.9768919145129,-105.16169257262231
504.4228561892651,-105.96726315688689
504.8687964494541,-104.38543828749248
505.31471268073,-103.24940919753546
505.7606048687427,-106.15301463205925
506.2064729991422,-107.79543694081268
506.6523170575783,-105.26532697231278
507.09813702970087,-105.56448122944037
507.54393290115996,-105.83040017359183
507.98970465760556,-105.78934284988947
508.4354522846874,-106.3309504881072
508.88117576805547,-102.86616249344418
509.32687509335966,-104.66896499721595
509.7725502462501,-105.61336562431873
510.21820121237636,-104.36001708659852
510.66382797738856,-106.62814419603282
511.1094305269366,-105.66028906541722
511.5550088466705,-104.22315038096792
512.0005629222401,-104.73934955832516
512.4460927392951,-104.54381951034534
512.8915982834857,-104.00023493878231
513.3370795404619,-105.97313378432058
513.7825364958733,-107.2264605094848
514.22796913537,-105.33962199963786
514.6733774446019,-103.6130883718808
515.118761409219,-103.98264552263014
515.564121014871,-104.3658901508096
516.009456247208,-105.17147481468673
516.45476709188,-104.46365488606895
516.9000535345367,-104.21337790649861
517.3453155608282,-103.14773181529397
517.7905531564043,-107.27925457610505
518.2357663069148,-106.67703497363011
518.68095499801,-105.4999538862203
519.1261192153396,-105.0345992957407
519.5712589445534,-106.08849193700867
520.0163741713013,-106.18626074864208
520.4614648812337,-105.8440918989049
520.9065310599999,-105.06196927085517
521.3515726932503,-105.54493519995339
521.7965897666345,-107.26947385879897
522.2415822658027,-106.18234146432393
522.6865501764045,-102.6843180607046
523.13149348409,-105.74241490464574
523.5764121745092,-105.96530790398619
524.0213062333119,-104.75694712697401
524.4661756461479,-106.17844272324655
524.9110203986673,-105.02285763807221
525.3558404765201,-106.2977133477581
525.8006358653558,-104.22901941201552
526.2454065508249,-105.29855695052171
526.690152518577,-107.44349600930268
527.1348737542621,-106.50300915307633
527.57957024353,-107.16780007109845
528.0242419720307,-105.26728324245026
528.4688889254141,-105.50385798481892
528.9135110893303,-105.62118346513287
529.358108449429,-105.21644061211391
529.8026809913599,-104.7667234762235
530.2472287007735,-106.56166370558988
530.6917515633194,-107.57449584090021
531.1362495646474,-105.35526615207797
531.5807226904077,-104.68851026500803
532.02517092625,-107.53734653306297
532.4695942578244,-103.4801386600192
532.9139926707805,-106.3739715013168
533.3583661507687,-104.78432366009285
533.8027146834385,-105.00526138175805
534.24703825444,-103.88487621209951
534.6913368494231,-103.80080280150263
535.1356104540378,-105.08934820463321
535.5798590539338,-106.34072386172878
536.0240826347614,-104.1977244924212
536.46828118217,-106.41502715422983
536.9124546818099,-104.65135550548153
537.356603119331,-103.34130031031275
537.8007264803831,-105.65833613251382
538.2448247506161,-106.61055046541729
538.68889791568,-107.13652303963939
539.1329459612247,-106.87060201382592
539.5769688729001,-107.44740249632947
540.0209666363562,-107.14630153332914
540.4649392372428,-106.06307400960269
540.9088866612099,-104.65722605028812
541.3528088939075,-105.55666087613578
541.7967059209853,-106.75719439698248
542.2405777280934,-104.88403785588152
542.6844243008816,-104.51840335818547
543.128245625,-107.22254859781403
543.5720416860984,-106.16671159886324
544.0158124698265,-104.94466073175735
544.4595579618347,-105.5938097579339
544.9032781477725,-105.89883547145254
545.3469730132899,-105.2516399601198
545.790642544037,-102.87203323085348
546.2342867256638,-105.76587772856452
546.67790554382,-105.06197476988638
547.1214989841552,-104.05694897075728
547.56506703232,-105.26727676893182
548.008609673964,-106.11978170850183
548.4521268947369,-105.6661545372596
548.8956186802891,-104.10974409741942
549.33908501627,-104.22510242195884
549.7825258883299,-103.84382607257763
550.2259412821187,-106.8373623273709
550.6693311832862,-106.22536527398177
551.1126955774822,-105.17928770728334
551.556034450357,-104.58292450821043
551.99934778756,-106.6125084342274
552.4426355747415,-104.80192434528547
552.8858977975514,-106.97813862021863
553.3291344416394,-106.58512714565528
553.7723454926557,-106.95076869682356
554.21553093625,-103.80080543272311
554.6586907580722,-105.91056508344958
555.1018249437726,-105.72481481252485
555.5449334790007,-105.31420081490637
555.9880163494065,-105.23403766374682
556.43107354064,-104.08628417403496
556.8741050383512,-104.98767101599488
557.3171108281898,-106.15105855948683
557.7600908958058,-105.7248115477111
558.2030452268492,-103.81840188501394
558.64597380697,-105.28486992356956
559.0888766218179,-106.57926975646224
559.5317536570429,-104.09606500811043
559.974604898295,-106.47173028791819
560.4174303312241,-106.47955169736404
560.86022994148,-105.86950564900262
561.3030037147128,-105.79911284545818
561.7457516365721,-108.4836868226453
562.1884736927083,-105.01504600922601
562.6311698687709,-103.60527526977191
563.07384015041,-105.09912732743746
563.5164845232755,-103.89857043103929
563.9591029730174,-106.02592319380473
564.4016954852855,-105.07175149803348
564.8442620457297,-106.0415684001031
565.28680264,-103.56029728042054
565.7293172537464,-105.23598602893274
566.1718058726185,-104.51448765591418
566.6142684822667,-106.18430694409051
567.0567050683404,-106.32117380043277
567.49911561649,-104.80386860096124
567.9415001123651,-106.35637613925036
568.3838585416157,-103.20248127855915
568.8261908898918,-108.13760612474313
569.2684971428433,-104.2739837966167
569.71077728612,-106.53234314912812
570.153031305372,-107.99096332027112
570.5952591862489,-107.81694798381844
571.037460914401,-107.31249266820205
571.4796364754782,-105.35135118674083
571.92178585513,-104.18600002633373
572.3639090390067,-106.37787207152962
572.8060060127583,-106.02006110806953
573.2480767620343,-106.21363055448617
573.6901212724848,-105.81866114437413
574.1321395297599,-109.4163304831267
574.5741315195095,-104.95247270235066
575.0160972273833,-106.40524898714456
575.4580366390314,-101.46809557591382
575.8999497401037,-106.25664339266783
576.34183651625,-104.43041173794576
576.7836969531204,-105.05219591021188
577.2255310363646,-107.02897442094229
577.6673387516327,-106.96445214012714
578.1091200845746,-106.90189435939996
578.5508750208401,-105.85582295622774
578.9926035460791,-105.39241308745711
579.4343056459417,-106.74741752931617
579.8759813060778,-106.81586383240166
580.3176305121373,-106.05330057238378
580.75925324977,-105.1401837851708
581.200849504626,-105.8890559099347
