# Wavelength [nm],one_counts_500avgs_8.0ms
424.53918343219266,24405.332825910344
425.3209273747816,24177.93919993471
426.10259648115607,23910.315644027523
426.88419075131605,23643.665173183734
427.66571018526156,23408.337051177215
428.4471547829926,23222.82867269097
429.2285245445091,23113.772790706993
430.0098194698112,23087.15044470088
430.7910395588988,23184.248091423884
431.5721848117719,23403.83955263656
432.3532552284305,23754.03513706516
433.13425080887464,24235.896448423282
433.9151715531043,24848.096526188918
434.6960174611195,25584.12392766154
435.4767885329202,26412.426499042173
436.2574847685064,27309.704557205016
437.03810616787814,28247.70263319499
437.8186527310354,29175.641793817238
438.5991244579782,30014.452998058103
439.3795213487065,30721.412325284913
440.1598434032203,31288.888885711713
440.94009062151963,31628.51820437061
441.7202630036045,31701.42127860236
442.50036054947486,31520.816968272215
443.28038325913076,31106.387654735816
444.0603311325722,30469.87744692303
444.8402041697991,29683.578280677993
445.62000237081156,28794.575860042394
446.39972573560954,27877.59206104795
447.17937426419303,26997.89579984703
447.95894795656204,26223.407866768663
448.7384468127166,25592.038862769386
449.5178708326566,25154.46374891395
450.2972200163822,24925.687416337252
451.0764943638933,24933.57214876569
451.8556938751899,25159.877611948836
452.63481855027203,25618.867876538094
453.4138683891397,26313.050531663976
454.19284339179285,27198.828400337166
454.97174355823154,28302.755497445312
455.75056888845575,29581.61100173841
456.5293193824655,31052.666543326308
457.3079950402607,32686.319629269903
458.0865958618415,34457.8211555116
458.8651218472078,36349.55486786655
459.6435729963596,38342.240311720496
460.4219493092969,40391.358319421146
461.20025078601975,42501.86298073628
461.9784774265281,44589.81554121356
462.756629230822,46607.41847386279
463.5347061989014,48506.78642822831
464.3127083307663,50246.98015191043
465.09063562641677,51730.09546386875
465.86848808585273,52956.571707866686
466.6462657090742,53924.32422408497
467.4239684960812,54556.05704441201
468.20159644687374,54816.2737943764
468.9791495614518,54722.845537479596
469.75662783981534,54348.15787599421
470.5340312819644,53665.45657216986
471.311359887899,52727.52460171212
472.08861365761913,51569.611958538575
472.8657925911248,50277.895254932715
473.64289668841593,48871.54012040666
474.4199259494926,47442.86762241362
475.1968803743548,46015.35039748432
475.9737599630025,44597.072281401415
476.75056471543576,43284.784193831954
477.5272946316545,42057.213675149316
478.3039497116588,40948.92671918129
479.0805299554486,39971.164904251666
479.8570353630239,39121.71281117956
480.63346593438473,38395.53000312152
481.4098216695311,37799.995581553514
482.18610256846296,37311.451417073535
482.96230863118035,36950.944692966
483.73843985768326,36684.95053314047
484.5144962479717,36510.12588487522
485.29047780204564,36435.17782637456
486.0663845199051,36427.154608882316
486.8422164015501,36509.877843662696
487.6179734469806,36660.106725970894
488.39365565619664,36852.26474510751
489.1692630291982,37132.545146914614
489.94479556598526,37445.91924732252
490.72025326655785,37791.49868241594
491.49563613091595,38206.928346207154
492.2709441590596,38638.37682313135
493.0461773509887,39105.398820157956
493.8213357067034,39603.26659801658
494.5964192262036,40102.654650648525
495.3714279094893,40622.95379702982
496.1463617565605,41167.9592764358
496.92122076741725,41715.73134259449
497.6960049420595,42271.2085373317
498.4707142804873,42799.359778068036
499.2453487827006,43354.30197088011
500.0199084486994,43901.42750766814
500.79439327848377,44416.403056193354
501.56880327205363,44925.9904245956
502.343138429409,45455.06519374744
503.1173987505499,45954.954319078155
503.89158423547633,46434.965167174596
504.66569488418827,46907.26796140878
505.43973069668573,47379.47170159433
506.2136916729687,47824.907606453446
506.9875778130372,48246.50296027756
507.7613891168912,48646.96534746241
508.53512558453076,49026.56897946206
509.3087872159558,49359.188870491555
510.0823740111664,49672.30636440324
510.8558859701625,49979.88230387827
511.6293230929441,50247.77010589655
512.4026853795112,50492.69372006831
513.1759728298639,50738.38458698186
513.9491854440021,50985.53794026766
514.7223232219258,51171.17413740797
515.495386163635,51377.07963853694
516.2683742691297,51554.48583013192
517.04128753841,51743.04131193057
517.8141259714757,51917.41422777591
518.586889568327,52084.35176676033
519.3595783289638,52241.88826718708
520.1321922533862,52394.15385838807
520.904731341594,52543.600930817396
521.6771955935874,52686.68140891172
522.4495850093663,52839.39762830663
523.2218995889307,52993.74547766323
523.9941393322806,53135.17790462299
524.7663042394161,53304.63081897478
525.538394310337,53484.26639098173
526.3104095450435,53635.03250538677
527.0823499435355,53782.69161664974
527.854215505813,53952.7464546126
528.6260062318761,54107.989111045725
529.3977221217247,54263.47427893727
530.1693631753587,54409.10436224299
530.9409293927783,54585.18735080528
531.7124207739835,54745.17052443372
532.4838373189741,54893.766295418165
533.2551790277503,55060.628497939026
534.026445900312,55193.778705107354
534.7976379366592,55361.37222826496
535.5687551367919,55502.02968445153
536.3397975007101,55653.4604863733
537.1107650284139,55781.99864301833
537.8816577199032,55952.68855703901
538.652475575178,56105.62052072052
539.4232185942383,56251.82798084888
540.1938867770841,56393.93990420787
540.9644801237155,56559.637458620884
541.7349986341324,56699.59312468422
542.5054423083348,56819.14079101913
543.2758111463227,56954.13202265401
544.0461051480961,57075.549698034054
544.8163243136551,57186.04866335436
545.5864686429995,57279.82634015245
546.3565381361295,57352.25321172117
547.126532793045,57427.47676052549
547.8964526137461,57481.29872591137
548.6662975982326,57509.58390440305
549.4360677465047,57540.46373952263
550.2057630585623,57536.531213392605
550.9753835344054,57532.821417520456
551.744929174034,57532.51266393844
552.5143999774482,57510.77344617066
553.2837959446479,57451.10959125407
554.053117075633,57419.87005546393
554.8223633704038,57359.06950376135
555.59153482896,57301.48085207818
556.3606314513017,57218.02790879312
557.129653237429,57126.678705798666
557.8986001873418,57013.834374944694
558.6674723010401,56904.17097141886
559.4362695785239,56770.62021779878
560.2049920197933,56658.61683880461
560.9736396248481,56529.53731893868
561.7422123936885,56381.47601505521
562.5107103263144,56252.57554330224
563.2791334227259,56101.2787729671
564.0474816829228,55978.84352586754
564.8157551069053,55837.33165207136
565.5839536946733,55668.522733980906
566.3520774462268,55538.30465958737
567.1201263615658,55390.58188760953
567.8881004406903,55229.529378601124
568.6559996836004,55090.80343979147
569.423824090296,54955.57481833686
570.1915736607771,54807.39222650952
570.9592483950437,54678.05993706813
571.7268482930958,54533.354646884596
572.4943733549335,54424.66230683967
573.2618235805567,54291.847024896786
574.0291989699654,54178.37732265095
574.7964995231596,54075.58920604489
575.5637252401393,53970.0076544594
576.3308761209046,53859.17563990635
577.0979521654554,53791.971953601824
577.8649533737916,53701.546175604446
578.6318797459135,53620.801735501045
579.3987312818208,53564.4072487404
580.1655079815137,53510.6872122083
580.932209844992,53459.74830031138
581.6988368722559,53408.52469487952
582.4653890633053,53400.6897954896
583.2318664181403,53367.24150510394
583.9982689367607,53332.01084424496
584.7645966191667,53319.937517498685
585.5308494653582,53300.6831742306
586.2970274753352,53302.15045218191
587.0631306490977,53284.604853033925
587.8291589866458,53293.01767539391
588.5951124879793,53287.006250921884
589.3609911530984,53276.730197615565
590.126794982003,53261.18541131413
590.8925239746932,53278.36132103428
591.6581781311688,53262.85121412718
592.42375745143,53259.45723231044
593.1892619354767,53274.26768178701
593.9546915833089,53286.66094737934
594.7200463949266,53345.006303028626
595.4853263703299,53379.8888350246
596.2505315095186,53418.83344964979
597.0156618124929,53479.27642838055
597.7807172792527,53574.164088489175
598.545697909798,53669.38881288466
599.3106037041289,53785.51782467597
600.0754346622452,53895.50235936106
600.8401907841471,54035.96070462231
601.6048720698345,54165.02472476517
602.3694785193074,54326.51426174963
603.1340101325659,54483.27170184097
603.8984669096099,54653.18859423948
604.6628488504393,54787.10328993969
605.4271559550543,54946.73149303299
606.1913882234549,55090.568669761495
606.9555456556409,55238.95062714879
607.7196282516124,55396.81907304754
608.4836360113695,55523.537726020535
609.2475689349121,55671.6899373496
610.0114270222402,55807.77382058749
610.7752102733539,55935.47911087789
611.538918688253,56074.642370365415
612.3025522669377,56189.655394600864
613.0661110094079,56312.699506074794
613.8295949156636,56419.37203222923
614.5930039857049,56537.906593101485
615.3563382195316,56668.43424181839
616.1195976171439,56746.215108470366
616.8827821785417,56823.36107682058
617.645891903725,56943.57165444817
618.4089267926938,57019.95363809118
619.1718868454482,57079.71241273746
619.934772061988,57146.10750196105
620.6975824423134,57193.013402152836
621.4603179864243,57252.10683264379
622.2229786943208,57308.15093449481
622.9855645660027,57363.02387172324
623.7480756014702,57460.70951526412
624.5105118007232,57560.15656627773
625.2728731637617,57668.28483252976
626.0351596905857,57782.95103087474
626.7973713811953,57917.886092155444
627.5595082355903,58060.348041574754
628.3215702537709,58234.910097051914
629.083557435737,58370.80776007016
629.8454697814886,58519.72975916002
630.6073072910258,58650.94031361108
631.3690699643485,58792.1107419114
632.1307578014566,58934.06566186906
632.8923708023503,59041.49360911812
633.6539089670296,59125.41498583758
634.4153722954943,59205.165313098296
635.1767607877446,59275.24898315403
635.9380744437804,59311.59119178627
636.6993132636017,59335.386641168596
637.4604772472085,59338.06344373252
638.2215663946008,59316.29510969301
638.9825807057787,59296.574824537565
639.743520180742,59241.30139188776
640.504384819491,59195.852408888255
641.2651746220254,59100.91601794901
642.0258895883453,59008.062392015025
642.7865297184508,58869.2457761011
643.5470950123417,58763.04968085656
644.3075854700182,58604.581920557976
645.0680010914803,58465.374820710735
645.8283418767278,58275.47450394908
646.5886078257608,58083.26710647413
647.3487989385794,57887.34496381715
648.1089152151835,57664.49069287712
648.8689566555731,57444.93251536331
649.6289232597483,57199.58900860318
650.3888150277089,56960.711909518475
651.1486319594551,56694.04460617784
651.9083740549868,56433.596553912
652.668041314304,56161.342996137726
653.4276337374067,55897.47348102917
654.187151324295,55612.82746627591
654.9465940749687,55328.88102202802
655.705961989428,55056.17410488126
656.4652550676728,54796.7614058726
657.2244733097032,54534.28873695214
657.983616715519,54275.255199918814
658.7426852851204,54016.694024034296
659.5016790185073,53787.59188394802
660.2605979156797,53546.91501401083
661.0194419766376,53327.37732479572
661.778211201381,53134.01753746543
662.53690558991,52953.96259943583
663.2955251422245,52780.780257351515
664.0540698583245,52629.15475795338
664.81253973821,52521.229139058145
665.5709347818811,52419.21381512455
666.3292549893376,52364.27326622837
667.0875003605797,52304.20667029903
667.8456708956073,52285.71138353213
668.6037665944204,52277.51085690543
669.3617874570191,52295.29779846222
670.1197334834033,52331.09841551054
670.8776046735729,52371.844643617456
671.6354010275281,52412.1280648593
672.3931225452689,52451.83541328704
673.1507692267951,52472.59754108129
673.9083410721069,52477.883598527755
674.6658380812041,52462.74063021542
675.4232602540869,52414.22461920329
676.1806075907552,52306.65726607202
676.9378800912091,52155.081323604034
677.6950777554484,51954.83158023887
678.4522005834733,51720.78868353245
679.2092485752837,51421.45391329339
679.9662217308796,51073.81236978942
680.7231200502611,50687.91342725042
681.479943533428,50271.484208821275
682.2366921803805,49829.38352209043
682.9933659911185,49376.66985438705
683.749964965642,48925.448232183626
684.506489103951,48449.626044773606
685.2629384060456,48008.22000263201
686.0193128719256,47577.1631906778
686.7756125015912,47169.77947182045
687.5318372950424,46841.8429620505
688.287987252279,46532.80243478533
689.0440623733011,46282.779979037216
689.8000626581088,46105.16412259435
690.555988106702,46002.13198863589
691.3118387190807,45978.4757497354
692.0676144952449,46015.91494406296
692.8233154351947,46116.92799987816
693.5789415389299,46351.42675463785
694.3344928064507,46614.607787885914
695.089969237757,46960.28870126158
695.8453708328489,47384.93606923219
696.6006975917262,47848.905012227384
697.3559495143891,48375.990004337225
698.1111266008375,48930.75723435016
698.8662288510714,49509.65626267379
699.6212562650908,50121.6762426196
700.3762088428957,50739.415171884124
701.1310865844862,51315.57466940213
701.8858894898622,51865.55783575706
702.6406175590237,52362.67860197793
703.3952707919707,52799.75656163657
704.1498491887032,53183.46157690446
704.9043527492213,53443.16055431426
705.6587814735249,53625.512744064836
706.413135361614,53713.03056998572
707.1674144134886,53714.10897685937
707.9216186291487,53587.70900364573
708.6757480085944,53429.809145271065
709.4298025518256,53185.51115298191
710.1837822588423,52858.35250778105
710.9376871296445,52499.03632686617
711.6915171642322,52091.10868865896
712.4452723626055,51665.73411796357
713.1989527247642,51227.67926473991
713.9525582507085,50813.13480015655
714.7060889404383,50374.89186896207
715.4595447939537,49991.42846020644
716.2129258112545,49631.01191025627
716.9662319923409,49313.43187216362
717.7194633372128,49042.600880220765
718.4726198458702,48788.39109585731
719.2257015183131,48624.34021245853
719.9787083545416,48500.5875126446
720.7316403545556,48465.55297285485
721.484497518355,48489.27087496686
722.2372798459401,48559.05623189359
722.9899873373106,48705.41896631532
723.7426199924666,48907.41936581994
724.4951778114082,49149.11382371029
725.2476607941353,49420.686171092595
726.0000689406479,49698.58747195139
726.752402250946,50016.910951545564
727.5046607250297,50285.35128541428
728.2568443628988,50526.18409074823
729.0089531645535,50740.581219254535
729.7609871299937,50865.215747352886
730.5129462592195,50881.858102159276
731.2648305522307,50861.433443482114
732.0166400090275,50719.211356548265
732.7683746296098,50429.851007615245
733.5200344139776,50070.05433221971
734.2716193621309,49562.091007580966
735.0231294740697,48966.30350738102
735.7745647497941,48255.85199777334
736.525925189304,47447.18708335147
737.2772107925994,46598.379109514244
738.0284215596803,45720.16610077025
738.7795574905467,44783.382140027104
739.5306185851987,43859.85239053938
740.2816048436362,42899.42264772145
741.0325162658592,41952.036160726224
741.7833528518677,41053.93435718916
742.5341146016617,40160.54244561748
743.2848015152413,39311.8117416172
744.0354135926063,38494.23689360931
744.7859508337569,37749.311127495166
745.5364132386931,37097.4072559593
746.2868008074147,36542.02450902786
747.0371135399218,36076.31455236335
747.7873514362145,35702.05363485208
748.5375144962927,35444.461450381605
749.2876027201564,35344.33586839765
750.0376161078057,35360.67219422547
750.7875546592404,35502.238813512464
751.5374183744607,35780.17904893362
752.2872072534665,36195.10029509649
753.0369212962578,36753.44016129325
753.7865605028346,37464.40152216367
754.536124873197,38271.758027484255
755.2856144073448,39194.95751062934
756.0350291052782,40240.46851574355
756.7843689669971,41421.038270070625
757.5336339925016,42695.71800399313
758.2828241817915,44102.268992005054
759.031939534867,45585.00055628191
759.780980051728,47115.321450311385
760.5299457323745,48729.88299778554
761.2788365768065,50413.44261607809
762.027652585024,52122.121565728674
762.7763937570271,53807.804091416314
763.5250600928157,55392.414955801105
764.2736515923898,56860.837507853415
765.0221682557494,58194.17869772629
765.7706100828946,59294.254553761704
766.5189770738252,60095.882892590555
767.2672692285414,60463.58335001192
768.0154865470431,60392.93667163682
768.7636290293303,59932.47260364638
769.5116966754031,59022.6786347069
770.2596894852613,57718.841478700335
771.0076074589051,56023.304798904224
771.7554505963344,54097.43943778537
772.5032188975492,51971.33765581156
773.2509123625496,49787.641911346436
773.9985309913354,47611.51744361985
774.7460747839068,45548.37504598495
775.4935437402637,43604.80754254233
776.2409378604061,41816.490242587366
776.988257144334,40244.67010307925
777.7355015920475,38900.85570534823
778.4826712035465,37752.835348645225
779.229765978831,36823.759792222925
779.976785917901,36102.00715327744
780.7237310207565,35499.30729226175
781.4706012873976,35080.55851364769
782.2173967178242,34809.66346318688
782.9641173120363,34697.8764056838
783.7107630700339,34683.08976731313
784.457333991817,34780.661944851716
785.2038300773856,34927.79253042057
785.9502513267398,35177.7083482254
786.6965977398795,35509.33886052238
787.4428693168047,35908.86896255851
788.1890660575154,36347.184210138206
788.9351879620117,36814.55896508015
789.6812350302935,37343.58838589122
790.4272072623608,37914.41876433031
791.1731046582136,38584.47924883606
791.9189272178519,39305.480593066466
792.6646749412757,40048.859748465424
793.4103478284851,40914.38654399637
794.15594587948,41834.917347792216
794.9014690942604,42808.08616082216
795.6469174728263,43895.78789071879
796.3922910151778,45063.47185223545
797.1375897213147,46245.987768870575
797.8828135912372,47491.00106279544
798.6279626249452,48682.41771784747
799.3730368224387,49873.99211586681
800.1180361837178,51021.64368130008
800.8629607087823,52048.5609365948
801.6078103976324,52911.67936948697
802.352585250268,53518.20944209662
803.0972852666891,53804.79580342899
803.8419104468958,53826.202670335835
804.5864607908879,53473.47642278717
805.3309362986656,52765.75007397146
806.0753369702288,51756.37263181291
806.8196628055775,50372.036049519505
807.5639138047118,48667.15768684064
808.3080899676315,46756.80644777414
809.0521912943368,44688.15546543748
809.7962177848276,42532.35459511803
810.5401694391039,40366.52609706872
811.2840462571658,38194.27449216863
812.0278482390131,36094.492148129786
812.771575384646,34101.124852458284
813.5152276940644,32240.26703248281
814.2588051672683,30553.68566371895
815.0023078042577,29027.12830030745
815.7457356050327,27652.846875062613
816.4890885695932,26425.324928360475
817.2323666979391,25293.21309601933
817.9755699900707,24309.982879061925
818.7186984459877,23438.8141843059
819.4617520656902,22673.434311098456
820.2047308491783,22005.265317418438
820.9476347964519,21401.672456468783
821.690463907511,20851.527268813996
822.4332181823556,20367.00459044778
823.1758976209858,19946.299566864876
823.9185022234014,19585.338120304026
824.6610319896026,19272.833605843192
825.4034869195893,19009.10011472584
826.1458670133616,18769.104202805687
826.8881722709193,18572.94434789855
827.6304026922626,18415.544778390627
828.3725582773914,18299.177332079835
829.1146390263057,18220.524407522036
829.8566449390055,18174.8999234701
830.5985760154908,18190.615934073794
831.3404322557617,18221.37555214862
832.0822136598181,18291.46821771185
832.82392022766,18389.243602574417
833.5655519592874,18543.21201913746
834.3071088547003,18722.99932382667
835.0485909138988,18956.699396992102
835.7899981368828,19228.96394893419
836.5313305236523,19531.339576625815
837.2725880742073,19869.238896119914
838.0137707885478,20241.217468690626
838.7548786666739,20655.48507854978
839.4959117085855,21123.649538088262
840.2368699142826,21619.84151957554
840.9777532837652,22181.100477843065
841.7185618170333,22764.8148168822
842.459295514087,23383.763549425625
843.1999543749262,24042.19378829483
843.9405383995509,24738.341873351455
844.6810475879611,25476.12667210066
845.4214819401568,26247.205153404193
846.1618414561381,27080.80279944697
846.9021261359048,27953.28623794837
847.6423359794571,28856.754327083618
848.3824709867949,29792.104051483082
849.1225311579183,30751.938722326748
849.8625164928271,31742.11127391473
850.6024269915215,32775.03299541479
851.3422626540014,33822.447802979805
852.0820234802668,34886.53739708648
852.8217094703177,35978.104890386865
853.5613206241542,37043.3298884594
854.3008569417761,38093.5043649321
855.0403184231836,39058.16860977564
855.7797050683766,40000.97596528171
856.5190168773552,40833.66078112384
857.2582538501192,41590.6187285022
857.9974159866688,42227.86544962695
858.7365032870039,42722.2940637072
859.4755157511245,43061.77390827219
860.2144533790306,43245.004797090616
860.9533161707222,43237.25236603567
861.6921041261994,43074.71564423195
862.4308172454621,42744.71750653828
863.1694555285103,42223.505112141116
863.908018975344,41593.42625110617
864.6465075859633,40816.59647963139
865.384921360368,39967.03308825853
866.1232602985583,39040.71227983819
866.8615244005341,38038.81823326321
867.5997136662954,37029.94601024079
868.3378280958423,36013.611261251484
869.0758676891746,34993.9295880368
869.8138324462925,34032.38460482211
870.5517223671959,33153.15391304754
871.2895374518848,32337.938442123923
872.0272777003593,31623.703860556754
872.7649431126192,30964.547980740383
873.5025336886647,30399.352485492716
874.2400494284957,29916.944668621014
874.9774903321122,29500.492034267707
875.7148563995142,29179.667033001264
876.4521476307018,28935.32605502288
877.1893640256749,28753.51245872636
877.9265055844335,28622.391008305465
878.6635723069776,28511.796455329306
879.4005641933072,28407.513480893893
880.1374812434224,28335.55332497919
880.874323457323,28285.825225005912
881.6110908350092,28264.207549998195
882.347783376481,28243.68220313438
883.0844010817382,28237.294258550777
883.8209439507809,28183.608523304367
884.5574119836092,28115.204006972563
885.293805180223,28018.14271268014
886.0301235406223,27885.91282088325
886.7663670648071,27753.55313288558
887.5025357527775,27597.053962754744
888.2386296045333,27424.927164321864
888.9746486200747,27205.50794191619
889.7105927994016,26956.737179241176
890.4464621425141,26650.933066667738
891.182256649412,26303.041607636158
891.9179763200955,25893.055858898842
892.6536211545645,25466.60402324697
893.389191152819,25006.723201244866
894.124686314859,24524.63076520955
894.8601066406845,24035.858572606867
895.5954521302956,23491.26388980565
896.3307227836922,22926.020194662546
897.0659186008743,22330.15489921707
897.8010395818419,21720.54918204569
898.536085726595,21106.02452073254
899.2710570351337,20507.07158676764
900.0059535074579,19910.812066164915
900.7407751435676,19313.74299754142
901.4755219434628,18718.178952058268
902.2101939071435,18127.16387059057
902.9447910346098,17525.650056685954
903.6793133258616,16908.738898798434
904.4137607808989,16313.613158476208
905.1481333997217,15742.914949044984
905.88243118233,15193.254936078905
906.6166541287239,14660.226610143905
907.3508022389033,14134.452176955769
908.0848755128682,13607.60385742851
908.8188739506186,13092.559520248165
909.5527975521545,12574.164731875686
910.286646317476,12075.103980253029
911.020420246583,11599.30520818615
911.7541193394754,11148.759826270127
912.4877435961535,10703.983888406336
913.221293016617,10288.371163138694
913.954767600866,9877.335524160662
914.6881673489006,9476.427432313372
915.4214922607207,9077.656830904672
916.1547423363263,8685.240356573155
916.8879175757174,8308.639247714167
917.6210179788941,7948.413680210932
918.3540435458563,7610.046538522427
919.086994276604,7285.025661689404
919.8198701711372,6972.551055782913
920.5526712294559,6672.071823737383
921.2853974515601,6381.368081431846
922.0180488374499,6096.492475688305
922.7506253871252,5831.550337161514
923.483127100586,5573.816154193833
924.2155539778323,5336.259733674599
924.9479060188642,5117.283662025111
925.6801832236815,4912.271191599672
926.4123855922844,4719.2638173327305
927.1445131246728,4542.542742053348
927.8765658208467,4377.178728796734
928.6085436808062,4216.146955471099
929.3404467045511,4072.3570907344624
930.0722748920816,3940.396864273636
930.8040282433976,3823.1414825005436
931.5357067584991,3718.687511849402
932.2673104373862,3625.370300594249
932.9988392800587,3543.509664180735
933.7302932865168,3470.9546280857294
934.4616724567604,3400.6366596300313
935.1929767907895,3339.7533001287993
935.9242062886042,3286.340120562185
936.6553609502043,3246.0841451537367
937.38644077559,3216.321948292096
938.1174457647612,3200.239535433264
938.8483759177179,3200.5870704982885
939.5792312344602,3216.5388786659682
940.3100117149879,3243.3341461330815
941.0407173593012,3285.1308114709473
941.7713481674,3341.535045392307
942.5019041392843,3414.2117700854687
943.2323852749541,3499.7638096067676
943.9627915744095,3597.379085956276
944.6931230376504,3711.5245712252768
945.4233796646768,3840.0240870386037
946.1535614554887,3978.4719186100156
946.8836684100861,4132.921204857775
947.613700528469,4285.117518191408
948.3436578106375,4449.071910005761
949.0735402565915,4618.149526044938
949.803347866331,4796.067464710336
950.533080639856,4977.042731424385
951.2627385771666,5168.234456409787
951.9923216782627,5364.241353544821
952.7218299431443,5561.181187210194
953.4512633718114,5768.061660687684
954.180621964264,5973.725392872583
954.9099057205021,6181.1558628388275
955.6391146405258,6385.142546579634
956.368248724335,6591.462112334737
957.0973079719297,6790.692155592953
957.8262923833099,6991.893446413242
958.5552019584757,7189.557205213572
959.2840366974269,7393.212517499145
960.0127966001637,7589.95806381888
960.741481666686,7779.9387373858635
961.4700918969938,7963.131694967688
962.1986272910872,8141.966053511697
962.927087848966,8316.865613354175
963.6554735706304,8481.127808965479
964.3837844560803,8627.033782916307
965.1120205053157,8769.312960027444
965.8401817183367,8906.478253445981
966.5682680951431,9028.372894738379
967.2962796357351,9156.059147246553
968.0242163401126,9271.893202287543
968.7520782082756,9374.06438569498
969.4798652402242,9468.171181171658
970.2075774359582,9553.903512832036
970.9352147954778,9625.59803520399
971.6627773187829,9685.064956251328
972.3902650058735,9735.611084440863
973.1176778567497,9786.918900741864
973.8450158714113,9826.41578027671
974.5722790498585,9850.077490730208
975.2994673920912,9882.770385139987
976.0265808981094,9887.751668165116
976.7536195679131,9886.128675034732
977.4805834015024,9887.386623703802
978.2074723988771,9874.394411050876
978.9342865600374,9851.08422506141
979.6610258849832,9815.775050828159
980.3876903737146,9768.67613980239
981.1142800262314,9713.333502671408
981.8407948425338,9654.46488690231
982.5672348226217,9592.85286241878
983.2935999664951,9540.284504662215
984.019890274154,9485.709092997417
984.7461057455985,9443.52265483099
985.4722463808284,9406.779312976807
986.1983121798439,9378.195387765854
986.9243031426449,9353.472180790257
987.6502192692315,9329.852199218847
988.3760605596035,9309.835690319736
989.1018270137611,9296.36427258291
989.8275186317042,9288.952258609419
990.5531354134328,9282.288577819283
991.2786773589469,9286.247679312599
992.0041444682465,9292.862972929886
992.7295367413317,9314.350297873414
993.4548541782024,9341.331146973258
994.1800967788586,9369.098259392375
994.9052645433003,9399.863272618946
995.6303574715275,9428.703406847611
996.3553755635403,9460.962404346994
997.0803188193386,9492.043385110765
997.8051872389224,9525.521620281079
998.5299808222917,9556.760762682336
999.2546995694465,9591.689261236437
999.9793434803869,9634.132851047167
1000.7039125551128,9689.99860464477
1001.4284067936242,9742.470564450614
1002.1528261959211,9793.46132925179
1002.8771707620035,9844.046134808927
1003.6014404918715,9885.65902872244
1004.325635385525,9930.100063131911
1005.0497554429639,9974.983999404898
1005.7738006641885,10009.503790150917
1006.4977710491985,10050.003235252154
1007.221666597994,10087.577824243985
1007.9454873105751,10139.559412396797
1008.6692331869417,10194.844384592672
1009.3929042270938,10252.880791189005
1010.1165004310315,10314.417133821358
1010.8400217987546,10378.77279553127
1011.5634683302633,10437.027296082337
1012.2868400255575,10485.60829528241
1013.0101368846372,10524.567357197382
1013.7333589075024,10559.282911799732
