# Wavelength [nm],one_counts_500avgs_8ms
807.5639138047118,50588.48398394475
808.3080899676315,48999.88495061967
809.0521912943368,47179.27486105997
809.7962177848276,45197.93664188506
810.5401694391039,43107.289580592485
811.2840462571658,40961.8578203779
812.0278482390131,38822.25105606927
812.771575384646,36734.598598836434
813.5152276940644,34739.181928074235
814.2588051672683,32909.748024912216
815.0023078042577,31216.264299197705
815.7457356050327,29679.816478366527
816.4890885695932,28288.909203818017
817.2323666979391,27008.95389610494
817.9755699900707,25880.131595198756
818.7186984459877,24881.980822040532
819.4617520656902,24010.588039610215
820.2047308491783,23244.48941084042
820.9476347964519,22551.56966890784
821.690463907511,21920.05975077436
822.4332181823556,21366.2228397907
823.1758976209858,20884.98773034023
823.9185022234014,20463.937549815713
824.6610319896026,20104.144167643055
825.4034869195893,19791.620402773584
826.1458670133616,19510.249107805717
826.8881722709193,19275.196452452576
827.6304026922626,19073.663089096666
828.3725582773914,18916.491363876677
829.1146390263057,18805.102038854413
829.8566449390055,18726.26791694651
830.5985760154908,18709.543931072625
831.3404322557617,18705.319335049124
832.0822136598181,18741.811902217665
832.82392022766,18809.349107051425
833.5655519592874,18922.505328098938
834.3071088547003,19070.81816700549
835.0485909138988,19255.926342901177
835.7899981368828,19482.175563010038
836.5313305236523,19747.833208202497
837.2725880742073,20041.867767585452
838.0137707885478,20367.582297665693
838.7548786666739,20729.15882756523
839.4959117085855,21136.446214620904
840.2368699142826,21583.14255398394
840.9777532837652,22078.720740312965
841.7185618170333,22598.62420613627
842.459295514087,23159.250675581057
843.1999543749262,23750.403003504667
843.9405383995509,24384.387308106194
844.6810475879611,25060.984886054608
845.4214819401568,25758.777650500662
846.1618414561381,26525.986545262196
846.9021261359048,27328.911922197527
847.6423359794571,28168.367095486137
848.3824709867949,29039.512146730358
849.1225311579183,29939.52450578243
849.8625164928271,30866.306344290042
850.6024269915215,31842.463165058485
851.3422626540014,32839.47138323481
852.0820234802668,33871.254491257816
852.8217094703177,34940.00248510968
853.5613206241542,36006.849188241555
854.3008569417761,37067.39831931977
855.0403184231836,38090.20373341183
855.7797050683766,39107.01152575585
856.5190168773552,40033.601636614774
857.2582538501192,40928.39521767648
857.9974159866688,41727.670173869315
858.7365032870039,42407.27987207345
859.4755157511245,42974.64443016838
860.2144533790306,43392.28820876754
860.9533161707222,43636.064789074735
861.6921041261994,43726.539180746324
862.4308172454621,43659.780451579194
863.1694555285103,43394.7254659441
863.908018975344,43003.539094252796
864.6465075859633,42436.44514574574
865.384921360368,41771.223681839365
866.1232602985583,40974.60751561225
866.8615244005341,40061.825125302006
867.5997136662954,39097.16131771068
868.3378280958423,38076.28011905311
869.0758676891746,37019.68269124226
869.8138324462925,35978.542200605545
870.5517223671959,34988.661446462094
871.2895374518848,34033.87585405989
872.0272777003593,33186.11907402576
872.7649431126192,32364.44179596806
873.5025336886647,31631.520814812025
874.2400494284957,30963.621028869664
874.9774903321122,30383.307945529454
875.7148563995142,29891.4152068008
876.4521476307018,29484.422818789673
877.1893640256749,29149.750203067924
877.9265055844335,28892.630960483773
878.6635723069776,28670.002727913616
879.4005641933072,28455.044825640605
880.1374812434224,28297.184525259825
880.874323457323,28173.897714589606
881.6110908350092,28083.297517674106
882.347783376481,28018.704932152585
883.0844010817382,27969.263435278575
883.8209439507809,27888.80890639602
884.5574119836092,27811.06884100978
885.293805180223,27708.502329990297
886.0301235406223,27581.163891812772
886.7663670648071,27467.78287672282
887.5025357527775,27329.102420613064
888.2386296045333,27183.66480833474
888.9746486200747,27004.238430099285
889.7105927994016,26798.862975853317
890.4464621425141,26535.58943476767
891.182256649412,26246.29722081656
891.9179763200955,25890.662737893017
892.6536211545645,25512.34873228074
893.389191152819,25102.88679452302
894.124686314859,24677.093659514565
894.8601066406845,24230.67564141986
895.5954521302956,23743.56196268431
896.3307227836922,23214.929176296566
897.0659186008743,22661.36725189524
897.8010395818419,22080.13615619757
898.536085726595,21494.54173571779
899.2710570351337,20916.095904286238
900.0059535074579,20342.214648715097
900.7407751435676,19758.370505649254
901.4755219434628,19169.405583013726
902.2101939071435,18595.401762696027
902.9447910346098,17990.297216669907
903.6793133258616,17376.404481208516
904.4137607808989,16771.588789341284
905.1481333997217,16196.058810964234
905.88243118233,15636.674444435406
906.6166541287239,15094.076945799194
907.3508022389033,14556.10791692342
908.0848755128682,14023.043176236588
908.8188739506186,13490.054297613806
