# Wavelength [nm],one_counts_50avgs_60.0ms
400.7966420847258,2999.1242431171113
401.2477484991018,2905.429405509227
401.6988341994333,2828.2511022514045
402.14989917137,2773.083778609734
402.6009434005619,2704.3372070000614
403.05196687265897,2660.938671205535
403.502969573311,2620.2375314810356
403.9539514881681,2598.4112044966537
404.40491260288,2576.8388155745897
404.8558529030967,2553.5619437798837
405.30677237446815,2533.023945964484
405.75767100264426,2537.5823176327144
406.2085487732749,2545.6522713873283
406.65940567201,2551.352880528482
407.11024168449956,2572.080291521492
407.56105679639336,2591.0621223422086
408.01185099334145,2615.972757141083
408.46262426099366,2644.531771364099
408.91337658500004,2691.0328926670645
409.36410795101034,2734.304513367263
409.81481834467456,2775.0437135968514
410.26550775164264,2832.3352621509393
410.71617615756446,2895.9687908781407
411.16682354809,2960.5444095501944
411.6174499088691,3032.628584702098
412.06805522555175,3090.927830621405
412.51863948378787,3174.751075297609
412.96920266922734,3265.9573601402567
413.41974476752,3374.942040051174
413.8702657643159,3471.47037796032
414.32076564526494,3575.7148826126954
414.77124439601704,3682.781037817003
415.22170200222206,3790.9183583231816
415.67213844952994,3923.572996246299
416.1225537235907,4052.7502745796423
416.5729478100542,4183.865410437225
417.02332069457026,4298.521194683926
417.4736723627889,4421.974492838196
417.92400280036,4547.53786562076
418.37431199293354,4670.951792681102
418.82459992615935,4807.297994003722
419.2748665856874,4902.521637861232
419.7251119571677,5018.487276857865
420.17533602625,5087.036419413946
420.6255387785843,5189.295317620448
421.0757201998205,5279.850664205726
421.52588027560864,5322.730535932051
421.9760189915985,5376.063531724993
422.42613633344,5425.678829878736
422.87623228678314,5474.502862116626
423.3263068372778,5493.266939021986
423.7763599705739,5507.496431325405
424.22639167232126,5500.457133471073
424.67640192817004,5474.991101174223
425.12639072377,5462.273841479482
425.576358044771,5431.187302406138
426.0263038768231,5389.458211667162
426.4762282055761,5351.647976751671
426.92613101668,5308.766684603357
427.37601229578473,5275.449645993711
427.8258720285401,5232.605864994603
428.2757102005963,5208.640267532888
428.7255267976029,5173.594744328727
429.17532180521005,5135.015803155368
429.62509520906747,5079.222258488105
430.0748469948254,5029.5679333979
430.52457714813346,5000.182814757569
430.9742856546417,4969.174721244347
431.42397249999993,4961.639388482946
431.87363766985834,4957.511409893176
432.3232811498666,4943.397275054578
432.77290292567466,4954.328089280892
433.2225029829325,4977.329555688239
433.67208130729,5001.653080932748
434.12163788439716,5057.62002377181
434.5711726999038,5097.954693250439
435.0206857394598,5162.40540054436
435.47017698871525,5235.670920414707
435.91964643332005,5302.0653856352
436.36909405892396,5380.1065637966
436.8185198511769,5467.749396485284
437.2679237957291,5537.95016068224
437.7173058782301,5673.816796607857
438.16666608433,5762.539594063046
438.6160043996787,5859.173356891124
439.06532080992616,5961.091743169495
439.51461530072226,6052.261482211321
439.9638878577169,6143.613290711592
440.41313846655993,6223.902583053514
440.86236711290155,6280.315299189349
