# Wavelength [nm],zero_counts_500avgs_8.0ms
476.75056471543576,-1.8913137091875387
477.5272946316545,-2.0982507141029014
478.3039497116588,-1.9977958580544772
479.0805299554486,-2.0339595954773246
479.8570353630239,-1.9957867524691912
480.63346593438473,-2.029941394151319
481.4098216695311,-1.8511317653773989
482.18610256846296,-2.094232513715943
482.96230863118035,-2.1444599408371747
483.73843985768326,-2.056059667509054
484.5144962479717,-2.052041473300954
485.29047780204564,-2.1504872208401724
486.0663845199051,-2.176605492323367
486.8422164015501,-2.015877729525557
487.6179734469806,-2.013868623712793
488.39365565619664,-2.303178588949924
489.1692630291982,-2.1002598017262666
489.94479556598526,-2.0379777950498057
490.72025326655785,-1.889304612157
491.49563613091595,-2.0661051463889097
492.2709441590596,-1.951586615404231
493.0461773509887,-2.152496324685848
493.8213357067034,-1.9817230775859211
494.5964192262036,-2.050032383264793
495.3714279094893,-2.0942324965459678
496.1463617565605,-2.11030528438997
496.92122076741725,-1.9937776591203857
497.6960049420595,-2.198705555669299
498.4707142804873,-2.1243689670900325
499.2453487827006,-1.99176856072455
500.0199084486994,-1.9897594649820316
500.79439327848377,-2.1243689646286668
501.56880327205363,-2.054050563094707
502.343138429409,-2.108296184214172
503.1173987505499,-2.066105147122168
503.89158423547633,-1.957613917662124
504.66569488418827,-2.050032369627055
505.43973069668573,-1.9013591953419868
506.2136916729687,-2.0640960530368075
506.9875778130372,-1.9957867572513732
507.7613891168912,-1.9998049509553393
508.53512558453076,-1.9134137684701211
509.3087872159558,-1.9576139121702496
510.0823740111664,-2.1303962482460275
510.8558859701625,-2.1745963948700657
511.6293230929441,-2.0781597379426033
512.4026853795112,-2.0158777272589226
513.1759728298639,-2.1846418707787416
513.9491854440021,-2.0339596060962575
514.7223232219258,-2.072132437295805
515.495386163635,-2.0379777929142895
516.2683742691297,-2.0299414071309356
517.04128753841,-2.009850430685832
517.8141259714757,-1.9495775245521614
518.586889568327,-1.9535957208298007
519.3595783289638,-2.058068765710793
520.1321922533862,-2.044005076467712
520.904731341594,-2.0721324323230164
521.6771955935874,-2.0379777928114966
522.4495850093663,-2.041995991721663
523.2218995889307,-1.8270226053656493
523.9941393322806,-2.08217792799336
524.7663042394161,-2.0701233473423297
525.538394310337,-2.204732851194929
526.3104095450435,-2.0198959198097293
527.0823499435355,-2.2429056774222476
527.854215505813,-2.2107601352889135
528.6260062318761,-2.0781597244571954
529.3977221217247,-1.8712227417757323
530.1693631753587,-1.9616321174895566
530.9409293927783,-2.0440050876310716
531.7124207739835,-2.1645508941366463
532.4838373189741,-2.0841870222234458
533.2551790277503,-2.0982507003584616
534.026445900312,-2.0399868839145165
534.7976379366592,-1.9395320395427285
535.5687551367919,-1.883277327076154
536.3397975007101,-2.0118595322648063
537.1107650284139,-2.1665600013030177
537.8816577199032,-1.8129589342151327
538.652475575178,-2.092223415190435
539.4232185942383,-2.074141535289444
540.1938867770841,-1.9857412728972874
540.9644801237155,-2.048023281157356
541.7349986341324,-2.005832231829791
542.5054423083348,-1.895331902150916
543.2758111463227,-1.9395320403057135
544.0461051480961,-2.023914114439823
544.8163243136551,-1.9114046764980903
545.5864686429995,-1.9998049451927178
546.3565381361295,-2.027932315053247
547.126532793045,-2.134414458699731
547.8964526137461,-2.058068752796201
548.6662975982326,-2.0440050810192094
549.4360677465047,-2.136423545027218
550.2057630585623,-2.058068768822022
550.9753835344054,-2.142450847285473
551.744929174034,-1.9817230740606795
552.5143999774482,-1.9294865579480052
553.2837959446479,-2.1002598000869717
554.053117075633,-2.050032373475097
554.8223633704038,-2.0359686942339126
555.59153482896,-1.935513837915332
556.3606314513017,-1.94957752456667
557.129653237429,-1.9033682899920097
557.8986001873418,-2.11834167076156
558.6674723010401,-1.9676594026629304
559.4362695785239,-1.9797139806624215
560.2049920197933,-2.0781597369307168
560.9736396248481,-2.080168825442315
561.7422123936885,-2.0178868186406302
562.5107103263144,-1.9756957954633156
563.2791334227259,-2.14245083874108
564.0474816829228,-2.082177929794934
564.8157551069053,-2.1504872247311013
565.5839536946733,-2.1384326424437545
566.3520774462268,-1.8772500273439447
567.1201263615658,-2.072132437466516
567.8881004406903,-2.0520414736656227
568.6559996836004,-2.150487227301003
569.423824090296,-1.983732176188189
570.1915736607771,-1.9656502950973007
570.9592483950437,-2.080168827644958
571.7268482930958,-2.0600778498384886
572.4943733549335,-2.176605483173168
573.2618235805567,-2.0500323728862693
574.0291989699654,-2.0138686206386085
574.7964995231596,-1.9736866798290222
575.5637252401393,-1.9174319635716048
576.3308761209046,-2.0098504279390363
577.0979521654554,-2.064096050365898
577.8649533737916,-2.029941411174104
578.6318797459135,-1.9877503663323628
579.3987312818208,-1.9777048861492121
580.1655079815137,-2.102268902502395
580.932209844992,-2.070123343293779
581.6988368722559,-1.859168154331987
582.4653890633053,-1.927477452877159
583.2318664181403,-1.95560481550027
583.9982689367607,-1.8611772510145612
584.7645966191667,-2.1545054183740655
585.5308494653582,-2.056059664360054
586.2970274753352,-1.9375229413218138
587.0631306490977,-2.035968694224047
587.8291589866458,-1.979713976951521
588.5951124879793,-1.9636412006673933
589.3609911530984,-2.140441737926275
590.126794982003,-2.027932308132615
590.8925239746932,-1.9897594639387846
591.6581781311688,-2.0299414040902577
592.42375745143,-1.949577528368817
593.1892619354767,-1.9696684909000353
593.9546915833089,-2.1082961926531354
594.7200463949266,-2.0460141893041874
595.4853263703299,-2.1022688971901373
596.2505315095186,-1.8290317041003084
597.0156618124929,-2.1042779984748696
597.7807172792527,-1.9355138452073903
598.545697909798,-1.939532024408743
599.3106037041289,-1.9093955851302813
600.0754346622452,-1.9897594599625283
600.8401907841471,-2.033959595596323
601.6048720698345,-2.0982506981110864
602.3694785193074,-1.9937776570785775
603.1340101325659,-2.0239141202723023
603.8984669096099,-1.9013592015836964
604.6628488504393,-1.9636412036452429
605.4271559550543,-2.0440050843242457
606.1913882234549,-1.9817230731935447
606.9555456556409,-1.9636411950263695
607.7196282516124,-1.9415411335436552
608.4836360113695,-2.0219050181120113
609.2475689349121,-1.9797139795530605
610.0114270222402,-2.0841870184869737
610.7752102733539,-1.8913137084520777
611.538918688253,-2.015877725263328
612.3025522669377,-1.9214501620736877
613.0661110094079,-1.9515866190320337
613.8295949156636,-1.9877503688945366
614.5930039857049,-1.9013591954123852
615.3563382195316,-1.9154228837635159
616.1195976171439,-1.8270226057328913
616.8827821785417,-1.945559329950241
617.645891903725,-1.9174319643641906
618.4089267926938,-1.9154228755645843
619.1718868454482,-2.154505425608185
619.934772061988,-1.9495775250450837
620.6975824423134,-2.0279323119855985
621.4603179864243,-1.8933228157354662
622.2229786943208,-1.899350098882646
622.9855645660027,-2.080168821540688
623.7480756014702,-1.9897594627316941
624.5105118007232,-2.120350775883114
625.2728731637617,-1.897341002082938
626.0351596905857,-1.9314956410482595
626.7973713811953,-1.7888497615511803
627.5595082355903,-2.0319505052198483
628.3215702537709,-2.088205214172669
629.083557435737,-2.017886824122502
629.8454697814886,-2.092223407785898
630.6073072910258,-2.009850433857855
631.3690699643485,-2.005832248033102
632.1307578014566,-1.933504749844297
632.8923708023503,-1.812958914716259
633.6539089670296,-2.0138686286520926
634.4153722954943,-2.023914113078281
635.1767607877446,-2.070123338123189
635.9380744437804,-2.1263780645858206
636.6993132636017,-1.869213637086296
637.4604772472085,-1.9817230741734349
638.2215663946008,-1.9957867526926074
638.9825807057787,-1.9616321004837252
639.743520180742,-2.078159730567166
640.504384819491,-2.0419959960146277
641.2651746220254,-1.9134137840739363
642.0258895883453,-1.8310407970298583
642.7865297184508,-1.9897594667226615
643.5470950123417,-1.907386489375587
644.3075854700182,-1.9073864863509098
645.0680010914803,-1.96765940663404
645.8283418767278,-1.9756957759464346
646.5886078257608,-1.941541136205859
647.3487989385794,-1.941541133545055
648.1089152151835,-1.913413771522892
648.8689566555731,-1.9234592555442043
649.6289232597483,-1.8852864209252913
650.3888150277089,-1.8792591222260122
651.1486319594551,-1.9154228674889973
651.9083740549868,-2.0861961208933955
652.668041314304,-1.8129589198791545
653.4276337374067,-1.8651954418880925
654.187151324295,-2.025923211493486
654.9465940749687,-1.8832773188365683
655.705961989428,-1.9716775935624717
656.4652550676728,-2.106287091105346
657.2244733097032,-2.094232508330485
657.983616715519,-1.8290317018336124
658.7426852851204,-1.977704884247877
659.5016790185073,-1.9696684956604928
660.2605979156797,-1.989759458538664
661.0194419766376,-1.8591681533640627
661.778211201381,-1.9756957828699806
662.53690558991,-1.893322799532123
663.2955251422245,-1.8611772545282148
664.0540698583245,-1.965650293653086
664.81253973821,-1.8893046174725077
665.5709347818811,-1.953595716637453
666.3292549893376,-1.8511317581479747
667.0875003605797,-1.991768566575953
667.8456708956073,-1.9917685590473275
668.6037665944204,-2.0460141766803743
669.3617874570191,-1.9495775228441887
670.1197334834033,-1.927477457932515
670.8776046735729,-1.9616321057815775
671.6354010275281,-1.7908588529597176
672.3931225452689,-2.0038231387770695
673.1507692267951,-1.8009043375138059
673.9083410721069,-1.973686692127208
674.6658380812041,-2.162541808393331
675.4232602540869,-1.9756957870881837
676.1806075907552,-2.196696457053179
676.9378800912091,-2.0580687691213098
677.6950777554484,-1.8209953112927248
678.4522005834733,-1.9314956377704813
679.2092485752837,-2.1163325699356887
679.9662217308796,-1.973686687969405
680.7231200502611,-1.8471135813404005
681.479943533428,-1.9656502994661091
682.2366921803805,-2.0319505044483295
682.9933659911185,-1.8591681650481595
683.749964965642,-1.8209953114977862
684.506489103951,-1.8973410014148788
685.2629384060456,-2.0399868888269985
686.0193128719256,-2.0480232766703725
686.7756125015912,-2.118341674022973
687.5318372950424,-2.0480232747391933
688.287987252279,-1.7687587946536676
689.0440623733011,-2.046014174618561
689.8000626581088,-1.9053773766007802
690.555988106702,-2.0239141138547074
691.3118387190807,-1.7587133010314355
692.0676144952449,-2.072132438840272
692.8233154351947,-1.977704887062819
693.5789415389299,-1.7064767779973147
694.3344928064507,-1.9797139789795868
695.089969237757,-1.907386487048114
695.8453708328489,-1.9475684279757577
696.6006975917262,-1.8651954438272444
697.3559495143891,-1.9495775210940174
698.1111266008375,-1.9214501706662268
698.8662288510714,-1.9576139084889612
699.6212562650908,-1.9616321075018488
700.3762088428957,-1.94154113319582
701.1310865844862,-1.991768559893675
701.8858894898622,-1.778804267969636
702.6406175590237,-2.0942325055071906
703.3952707919707,-2.0219050118332804
704.1498491887032,-1.913413784387575
704.9043527492213,-1.760722396662433
705.6587814735249,-1.877250022425187
706.413135361614,-1.9234592590586723
707.1674144134886,-2.031950502013868
707.9216186291487,-1.9998049497067367
708.6757480085944,-2.0219050172800705
709.4298025518256,-1.8712227393959373
710.1837822588423,-1.8913137109788953
710.9376871296445,-1.9013592001173323
711.6915171642322,-1.9495775336129104
712.4452723626055,-1.9455593345524482
713.1989527247642,-2.0259232164820995
713.9525582507085,-2.088205221823539
714.7060889404383,-2.1103052836764777
715.4595447939537,-1.9395320412228805
716.2129258112545,-1.9837321641694412
716.9662319923409,-1.7707678874910748
717.7194633372128,-1.9636412029278056
718.4726198458702,-1.9736866869003482
719.2257015183131,-2.084187029974483
719.9787083545416,-1.9756957822409105
720.7316403545556,-1.8109498349829887
721.484497518355,-1.987750367520534
722.2372798459401,-1.9174319668693747
722.9899873373106,-2.064096052859719
723.7426199924666,-1.855149961606268
724.4951778114082,-1.8913137009580707
725.2476607941353,-1.7888497512870607
726.0000689406479,-2.0440050834008456
726.752402250946,-2.0379777830568586
727.5046607250297,-2.001814052516595
728.2568443628988,-1.9355138462353736
729.0089531645535,-1.9998049527218515
729.7609871299937,-1.997795855058054
730.5129462592195,-1.9314956455682062
731.2648305522307,-1.7687587912296028
732.0166400090275,-1.937522939637414
732.7683746296098,-1.939532031419566
733.5200344139776,-1.9897594626843627
734.2716193621309,-1.9495775110844178
735.0231294740697,-1.9274774571974578
735.7745647497941,-1.9676593991525706
736.525925189304,-1.8812682238460507
737.2772107925994,-1.8672045449719652
738.0284215596803,-1.7567042077008397
738.7795574905467,-1.9495775224200902
739.5306185851987,-1.9897594672256822
740.2816048436362,-1.9897594673658963
741.0325162658592,-1.9254683718739787
741.7833528518677,-1.8772500262481324
742.5341146016617,-1.957613917509964
743.2848015152413,-1.9877503723596177
744.0354135926063,-1.9053773801892995
744.7859508337569,-1.9053773861762442
745.5364132386931,-2.048023280954187
746.2868008074147,-1.879259131079971
747.0371135399218,-1.955604820835479
747.7873514362145,-1.7968861429750433
748.5375144962927,-1.768758789430178
749.2876027201564,-1.9797139726678386
750.0376161078057,-1.9154228788821681
750.7875546592404,-1.8651954432675353
751.5374183744607,-1.875240932214457
752.2872072534665,-2.0419959884080816
753.0369212962578,-1.929486549350178
753.7865605028346,-1.8370680930307153
754.536124873197,-1.8491226676987487
755.2856144073448,-1.9957867507062108
756.0350291052782,-1.9194410656343575
756.7843689669971,-2.0500323779797185
757.5336339925016,-2.0701233406204977
758.2828241817915,-1.951586623959787
759.031939534867,-1.9636412045148088
759.780980051728,-1.9797139794830756
760.5299457323745,-1.8451044739118077
761.2788365768065,-1.9355138376828462
762.027652585024,-1.8651954414580425
762.7763937570271,-1.9656503089066835
763.5250600928157,-1.87725003066962
764.2736515923898,-1.8551499648977272
765.0221682557494,-1.961632115043803
765.7706100828946,-1.9515866160472692
766.5189770738252,-1.9395320440009618
767.2672692285414,-1.8651954386417515
768.0154865470431,-1.823004405251867
768.7636290293303,-1.849122675273061
769.5116966754031,-1.9998049426846385
770.2596894852613,-1.8913137105918787
771.0076074589051,-2.0018140407080978
771.7554505963344,-1.9435502360415617
772.5032188975492,-1.9375229422035638
773.2509123625496,-2.064096050566731
773.9985309913354,-1.9013591944820216
774.7460747839068,-1.9274774548259967
775.4935437402637,-2.0259232068544533
776.2409378604061,-2.100259791163266
776.988257144334,-1.891313702764035
777.7355015920475,-1.9777048804291417
778.4826712035465,-1.9556048182358463
779.229765978831,-2.011859533108074
779.976785917901,-1.8491226674598378
780.7237310207565,-2.0219050177970592
781.4706012873976,-2.003823140815051
782.2173967178242,-1.8631863463029426
782.9641173120363,-1.8330499025905693
783.7107630700339,-2.0339596004203995
784.457333991817,-1.8812682210183052
785.2038300773856,-1.8531408621962673
785.9502513267398,-1.8410862838433542
786.6965977398795,-1.8893046108148317
787.4428693168047,-1.8973409949318811
788.1890660575154,-2.03395960108548
788.9351879620117,-1.9797139812601674
789.6812350302935,-2.0138686298671447
790.4272072623608,-2.0841870213145652
791.1731046582136,-1.8872955160242235
791.9189272178519,-1.8511317740267927
792.6646749412757,-1.959623000386631
793.4103478284851,-1.8832773218873433
794.15594587948,-1.8209953116343207
794.9014690942604,-1.8471135641003222
795.6469174728263,-1.9535957033580198
796.3922910151778,-1.8169771262995673
797.1375897213147,-2.05003238266505
797.8828135912372,-1.9636411997762362
798.6279626249452,-2.100259794062723
799.3730368224387,-1.8852864204503423
800.1180361837178,-1.7888497625888347
800.8629607087823,-1.8611772542856901
801.6078103976324,-1.7888497699283215
802.352585250268,-1.8832773310039368
803.0972852666891,-1.8571590634251254
803.8419104468958,-2.027932306324492
804.5864607908879,-1.973686686548273
805.3309362986656,-1.8270226067950626
806.0753369702288,-1.9174319739540524
806.8196628055775,-2.0038231440703016
807.5639138047118,-2.017886808798045
808.3080899676315,-1.8973409924081084
809.0521912943368,-2.088205217265448
809.7962177848276,-1.7366132398739518
810.5401694391039,-1.9736866899253829
811.2840462571658,-1.8410862828091223
812.0278482390131,-1.9777048782586835
812.771575384646,-2.078159732567278
813.5152276940644,-1.8471135637955067
814.2588051672683,-1.879259128878732
815.0023078042577,-2.021905018385112
815.7457356050327,-1.768758784495697
816.4890885695932,-1.9375229405174001
817.2323666979391,-1.9636412043336489
817.9755699900707,-1.9777048778511617
818.7186984459877,-1.9897594639347944
819.4617520656902,-1.7406314356033514
820.2047308491783,-1.88930461399863
820.9476347964519,-1.933504750358095
821.690463907511,-2.0279323051761207
822.4332181823556,-1.9114046868151302
823.1758976209858,-1.911404670448347
823.9185022234014,-2.0138686261935637
824.6610319896026,-1.8712227400027948
825.4034869195893,-1.873231830281866
826.1458670133616,-1.9415411343588185
826.8881722709193,-1.8290316940586502
827.6304026922626,-1.8611772522239873
828.3725582773914,-1.9013591966322443
829.1146390263057,-1.768758797290486
829.8566449390055,-1.9495775168646385
830.5985760154908,-1.8591681536299784
831.3404322557617,-1.825013510657482
832.0822136598181,-1.8089407306603311
832.82392022766,-1.9556048196255182
833.5655519592874,-1.8591681529667985
834.3071088547003,-1.8230044124061255
835.0485909138988,-1.887295500170131
835.7899981368828,-1.9314956493496733
836.5313305236523,-1.981723074519815
837.2725880742073,-1.7486678132554574
838.0137707885478,-2.027932307876159
838.7548786666739,-1.8370680852012566
839.4959117085855,-1.995786745766359
840.2368699142826,-2.013868624044024
840.9777532837652,-1.9596229992293692
841.7185618170333,-2.0239141118618256
842.459295514087,-1.9395320358140906
843.1999543749262,-1.9254683497254446
843.9405383995509,-1.8290316989275162
844.6810475879611,-1.8149680260497136
845.4214819401568,-1.879259126277005
846.1618414561381,-1.8129589201678231
846.9021261359048,-1.859168150031834
847.6423359794571,-1.9073864801308518
848.3824709867949,-1.8250135092579172
849.1225311579183,-1.8129589304183586
849.8625164928271,-1.9375229418858846
850.6024269915215,-1.8189862103534493
851.3422626540014,-2.023914114212349
852.0820234802668,-1.7526860176297598
852.8217094703177,-1.877250027152242
853.5613206241542,-1.905377385648443
854.3008569417761,-1.8350589985104173
855.0403184231836,-1.9777048724101947
855.7797050683766,-1.9314956466295838
856.5190168773552,-1.7145131767436927
857.2582538501192,-1.7647405964206015
857.9974159866688,-2.039986885497788
858.7365032870039,-1.8792591276426014
859.4755157511245,-1.8491226750377727
860.2144533790306,-1.8551499570488073
860.9533161707222,-1.8350589930722874
861.6921041261994,-1.8330498963603208
862.4308172454621,-1.9535957204709107
863.1694555285103,-1.9335047440710373
863.908018975344,-1.9556048104215293
864.6465075859633,-1.8270226065656359
865.384921360368,-2.011859525074819
866.1232602985583,-1.9375229468886894
866.8615244005341,-1.911404675663268
867.5997136662954,-1.9756957849273153
868.3378280958423,-2.0500323745600935
869.0758676891746,-1.9716775910777629
869.8138324462925,-2.035968701501117
870.5517223671959,-1.9917685599812993
871.2895374518848,-1.8993500863125354
872.0272777003593,-1.9676593898460442
872.7649431126192,-1.8832773288843299
873.5025336886647,-1.9455593257734864
874.2400494284957,-1.8591681543979526
874.9774903321122,-1.9616321037038238
875.7148563995142,-1.8531408710075084
876.4521476307018,-2.0259232105817384
877.1893640256749,-1.9294865628349747
877.9265055844335,-1.7366132275658896
878.6635723069776,-1.975695784677921
879.4005641933072,-1.8551499605630648
880.1374812434224,-1.8410862820786846
880.874323457323,-1.9194410706861065
881.6110908350092,-2.0239141077040146
882.347783376481,-1.8531408601697448
883.0844010817382,-1.9254683543284243
883.8209439507809,-1.941541142277606
884.5574119836092,-1.891313701830109
885.293805180223,-1.939532040975312
886.0301235406223,-1.9355138482923677
886.7663670648071,-1.8631863472523147
887.5025357527775,-1.9736866772031005
888.2386296045333,-1.9676593944763547
888.9746486200747,-1.9114046848679587
889.7105927994016,-1.9274774557839804
890.4464621425141,-1.8049225264233237
891.182256649412,-1.710494969919221
891.9179763200955,-1.8872955166779934
892.6536211545645,-2.104277992324533
893.389191152819,-1.7988952504959348
894.124686314859,-1.9877503678632202
894.8601066406845,-1.8993500979486435
895.5954521302956,-2.031950499728408
896.3307227836922,-1.9596229974895898
897.0659186008743,-1.877250035077031
897.8010395818419,-2.15048723251833
898.536085726595,-1.9576139122296181
899.2710570351337,-1.85514996575875
900.0059535074579,-1.8752409262150203
900.7407751435676,-2.031950503902135
901.4755219434628,-2.044005093003421
902.2101939071435,-1.9234592506071517
902.9447910346098,-1.818986211625414
903.6793133258616,-1.9134137794597381
904.4137607808989,-1.8149680196452467
905.1481333997217,-1.8812682308793929
905.88243118233,-1.7526860119143
906.6166541287239,-1.955604822396742
907.3508022389033,-1.8812682271955443
908.0848755128682,-1.7004494906277419
908.8188739506186,-1.9475684223237344
909.5527975521545,-2.0138686287363425
910.286646317476,-1.9154228701205211
911.020420246583,-1.919441072382136
911.7541193394754,-1.9194410595360005
912.4877435961535,-1.947568425632196
913.221293016617,-1.7948770501615068
913.954767600866,-1.9254683550912437
914.6881673489006,-1.7446496310266928
915.4214922607207,-1.8852864115796057
916.1547423363263,-1.907386489987738
916.8879175757174,-2.0018140475902
917.6210179788941,-1.8049225309518535
918.3540435458563,-1.8772500267645285
919.086994276604,-2.027932309476211
919.8198701711372,-1.9375229475577849
920.5526712294559,-1.88729551514963
921.2853974515601,-1.925468358936644
922.0180488374499,-2.013868627838175
922.7506253871252,-1.9154228602836239
923.483127100586,-2.0861961237617868
924.2155539778323,-1.8913136979776706
924.9479060188642,-1.8350589872080294
925.6801832236815,-1.829031700002101
926.4123855922844,-1.9355138451440117
927.1445131246728,-1.8611772559620223
927.8765658208467,-1.7346041397544278
928.6085436808062,-1.583921863701558
929.3404467045511,-1.9676593969898746
930.0722748920816,-1.9174319701848028
930.8040282433976,-1.8712227390515799
931.5357067584991,-1.91944106643373
932.2673104373862,-1.9716775842713214
932.9988392800587,-2.0058322409907103
933.7302932865168,-1.98574126684476
934.4616724567604,-1.8270226060226897
935.1929767907895,-1.9174319730198932
935.9242062886042,-1.9053773866721992
936.6553609502043,-1.823004409368344
937.38644077559,-1.905377380097266
938.1174457647612,-1.8732318420208485
938.8483759177179,-1.9556048148444136
939.5792312344602,-1.80894073182637
940.3100117149879,-1.9977958529215638
941.0407173593012,-1.7486678236270543
941.7713481674,-1.766749689034572
942.5019041392843,-1.8451044750459622
943.2323852749541,-2.0600778646208115
943.9627915744095,-1.7506769144644057
944.6931230376504,-1.8049225325510336
945.4233796646768,-1.9395320448103328
946.1535614554887,-1.9636412052749264
946.8836684100861,-1.9455593239124085
947.613700528469,-1.9616320996551107
948.3436578106375,-2.02592320309533
949.0735402565915,-1.8471135680744712
949.803347866331,-1.9656503013736157
950.533080639856,-1.758713302292685
951.2627385771666,-1.9154228738681296
951.9923216782627,-1.8712227356776494
952.7218299431443,-1.829031695030904
953.4512633718114,-1.8933228027415323
954.180621964264,-2.0118595405682247
954.9099057205021,-1.9395320460667198
955.6391146405258,-1.7466587237819715
