Wavelength [nm]	AM1.5G	Snaith Wavelabs
326.99998179507685	0.3980603335141922	0.010054640690379046
327.0	0.39806	0.010054635716396663
327.45427279556003	0.38587640362308	0.009930518472796487
327.5	0.38465	0.009922452010782044
327.9085454210615	0.35728562769730143	0.009850382962159282
328.0	0.35116	0.009835224962968434
328.36279965723134	0.3660202739601955	0.009775093289141036
328.5	0.37164	0.009715281753515449
328.81703548971944	0.403793739367346	0.009577072335774395
329.0	0.42235	0.009523081751811316
329.2712529041757	0.4475385446817552	0.009443038345165565
329.5	0.46878	0.009484128636230963
329.72545188625	0.4699568588462251	0.009524627002314578
330.0	0.47139	0.009382736941244047
330.1796324215923	0.45580149845421875	0.00928990055303563
330.5	0.428	0.00921542360128424
330.63379449585256	0.4212085913905243	0.009184319935108844
331.0	0.40262	0.00925724174992097
331.0879380946807	0.4053355283637394	0.009274752697688304
331.5	0.41806	0.009263325413967181
331.54206320372646	0.41958857682341943	0.009262158918940593
331.99616980863993	0.4360908108459752	0.008920061725764301
332.0	0.43623	0.008920966586671188
332.4502578950711	0.438895526738821	0.009027337451457488
332.5	0.43919	0.009007934450431876
332.90432744866973	0.4313056147509402	0.008850217644670722
333.0	0.42944	0.008863573302794614
333.3583784550858	0.41352799659418993	0.00891360207341422
333.5	0.40724	0.008854323010594741
333.8124108999692	0.41206987251352417	0.008723556004939018
334.0	0.41497	0.008751532773398862
334.26642476897	0.4310194280827535	0.008791266980089005
334.5	0.44509	0.008787570047039506
334.72042004773795	0.453373385393992	0.008784081328840829
335.0	0.46388	0.008655241985261977
335.17439672192296	0.46013047047865635	0.008574874423163688
335.5	0.45313	0.008515964544549611
335.628354777175	0.4433904395079617	0.008492741914889456
336.0	0.41519	0.008394279590486381
336.0822941991441	0.40975035343657584	0.00837247686671928
336.5	0.38214	0.008330462252913621
336.53621497348	0.3815359342423533	0.008326819597911877
336.9901170858327	0.37396484700831045	0.008355848693098467
337.0	0.3738	0.008354047462034967
337.44400052185216	0.3975185078773424	0.008273125224056167
337.5	0.40051	0.00826374400902688
337.89786526718825	0.4272465459550505	0.008197092323196457
338.0	0.43411	0.008139661994009019
338.3517113074909	0.4489944225330156	0.007941894832808554
338.5	0.45527	0.00797839536624562
338.80553862841	0.46032971968646924	0.008053602199173292
339.0	0.46355	0.008030498635035365
339.25934721559554	0.4692089562442947	0.007999686114376318
339.5	0.47446	0.008014736622488779
339.7131370546974	0.4861143341508553	0.008028066287378084
340.0	0.5018	0.007966504078813205
340.16690813136546	0.5014361402736233	0.007930684767317758
340.5	0.50071	0.0077777725416546106
340.62066043124963	0.4936344723115215	0.0077223810511103
341.0	0.47139	0.007868982537651503
341.07439394	0.47108647272480003	0.007897733195616301
341.5	0.46935	0.007839872044363726
341.5281086432664	0.4704737835577915	0.007836050673823224
341.98180452669857	0.48861254497740875	0.007817927492241453
342.0	0.48934	0.007818433734371202
342.43548157594665	0.5053047545742043	0.007830549886384486
342.5	0.50767	0.00783896377345852
342.8891397766605	0.5132891783749776	0.007889711729331233
343.0	0.51489	0.007892068149146713
343.34277911449	0.49514592300537685	0.007899354184420547
343.5	0.48609	0.007964182473019837
343.7963995750851	0.4459812094994837	0.008086399550808143
344.0	0.41843	0.008145085062815827
344.25000114409573	0.41074996485337906	0.008217145055568286
344.5	0.40307	0.00824360177997693
344.70358380717187	0.4258347413179582	0.00826514652129555
345.0	0.45898	0.008316629064725209
345.15714754996327	0.4685157133317712	0.008343922970259376
345.5	0.48932	0.008603801088207689
345.61069235812	0.4867652203745906	0.00868770459158473
346.0	0.47778	0.00890095440080338
346.0642182172919	0.47890895625999175	0.008936131009512443
346.5	0.48657	0.00929469258254635
346.51772511312896	0.48683481319014665	0.009309276818734996
346.9712130312811	0.49360992268733933	0.009425672665072032
347.0	0.49404	0.009416187111462648
347.4246819573981	0.47934600427402596	0.009276250756469144
347.5	0.47674	0.00925491612193405
347.87813187713	0.4755072900805562	0.0091478062565426
348.0	0.47511	0.009120447034424935
348.3315627761267	0.4805807858060906	0.009046011657688433
348.5	0.48336	0.008926895340099826
348.7849746400382	0.4732604987570472	0.008725365482584364
349.0	0.46564	0.008579399789573788
349.2383674545142	0.4715562802210429	0.00841758877948869
349.5	0.47805	0.008362538564170022
349.6917412052049	0.49719727675176045	0.008322194215524895
350.0	0.52798	0.008282851096795477
350.14509587776	0.5394222609201547	0.008264332486970716
350.5	0.56741	0.008267874002697123
350.5984314578296	0.5643212208533078	0.008268856230104562
351.0	0.55172	0.008294030434650159
351.05174793106335	0.5494948389642761	0.008297274496035942
351.5	0.53022	0.008481280015934504
351.50504528311143	0.5300957851297966	0.008483351082654076
351.9583234996237	0.5189360754392645	0.008683394078704243
352.0	0.51791	0.00872150896163023
352.41158256625005	0.4946226584015723	0.009097918237489662
352.5	0.48962	0.009168888769560214
352.86482246864034	0.5120784711694993	0.009461722926949578
353.0	0.5204	0.009637173511201722
353.3180431924445	0.5534001616480434	0.010049970396679252
353.5	0.57228	0.010397985482346684
353.77124472331263	0.5900194049046462	0.010916774841693422
354.0	0.60498	0.011278504317287823
354.2244270468945	0.6079334599371317	0.011633389586637472
354.5	0.61156	0.012399157980970863
354.67759014884	0.6115031711523712	0.012892649528650369
355.0	0.6114	0.013961005357804597
355.1307340147991	0.6058777952148865	0.014394213109605062
355.5	0.59028	0.01591695623605672
355.5838586304218	0.5841734145326855	0.016262764293625165
356.0	0.55387	0.018275199733871192
356.03696398135787	0.5513231816844426	0.018453955396093794
356.4900500532573	0.5201055513305736	0.02127684542059505
356.5	0.51942	0.02134937814182384
356.94311683176994	0.46386201163268476	0.024579593384338856
357.0	0.45673	0.025102293092199416
357.3961643025459	0.4610244210395977	0.028742648783500527
357.5	0.46215	0.029864189698447903
357.849192451235	0.4397388284797369	0.03363585619516499
358.0	0.43006	0.035554567963148064
358.302201263487	0.4114444021692004	0.03939944923931991
358.5	0.39926	0.042542568256024496
358.75519072495206	0.43512450448476225	0.04659767414104492
359.0	0.46953	0.05099125578305142
359.20816082128	0.5094802248200556	0.05472710918477263
359.5	0.56549	0.061365449548496424
359.6611115381208	0.576020250131575	0.0650301844592089
360.0	0.59817	0.07322750720609923
360.1140428611242	0.5906751031669192	0.07598607306115887
360.5	0.56531	0.08679674092438366
360.56695477594025	0.5592746964967462	0.08867214565625343
361.0	0.52024	0.10291618601345771
361.0198472682189	0.5198160623508448	0.10356901688142038
361.47272032361	0.51014269388769	0.12081019584827472
361.5	0.50956	0.12194044292094802
361.9255739277635	0.5305322831601843	0.13957275201378674
362.0	0.5342	0.14311414272747644
362.3784080663293	0.5727219411523241	0.16111980622433827
362.5	0.5851	0.16695038024386674
362.8312227249575	0.5962357080130716	0.18283316585730322
363.0	0.60191	0.19230955234705516
363.2840178892977	0.5925374096531768	0.2082563869449641
363.5	0.58541	0.22131668949961775
363.736793545	0.5952937625683005	0.23563544641255227
364.0	0.60628	0.2520499108819756
364.1895496777143	0.604119133674057	0.2638708840797344
364.5	0.60058	0.2840392005345419
364.6422862730906	0.6071280142876283	0.2932827875978047
365.0	0.62359	0.3176727571651889
365.0950033167787	0.63550151585771	0.32415036154747506
365.5	0.68628	0.35260194789407706
365.54770079442847	0.6909584939175438	0.3559529957611563
366.0	0.73532	0.3881889974257549
366.00037869169	0.7353209543030588	0.38821598731607293
366.4530369942132	0.7364616532254173	0.4173438845497075
366.5	0.73658	0.4204555773790548
366.9056756876478	0.7254401456171922	0.4473349925090271
367.0	0.72285	0.45277188877943014
367.3582947576438	0.7130255577454064	0.4734241615918131
367.5	0.70914	0.482231315511013
367.8108941898513	0.6833046928233573	0.5015537691978217
368.0	0.66759	0.5106841982349476
368.26347396992	0.6652240037501181	0.5234052795364317
368.5	0.6631	0.5346276901581292
368.7160340834999	0.6760836484183436	0.544877822849648
369.0	0.69315	0.5538396013587515
