# Wavelength [nm],shape_counts_50avgs_60.0ms
386.35038568000004,88.89407793111792
386.8021473669623,90.34570691768437
387.2538887990825,90.28466293139067
387.7056099620106,93.126042222344
388.1573108413965,94.89927851954593
388.60899142288997,97.38761607317373
389.0606516921411,97.78086516599163
389.51229163479974,99.95538849395447
389.96391123651586,100.5217393808698
390.4155104829392,106.19716465193571
390.86708935971996,103.79295222328739
391.3186478525079,108.4749448267747
391.77018594695295,111.93287346953991
392.22170362870503,109.0779858257203
392.67320088341404,110.8417788127505
393.12467769673003,113.48195044659205
393.5761340543027,117.45765166886375
394.02756994178213,119.22007565274573
394.4789853448183,119.72586499378703
394.93038024906093,119.65428517304596
395.38175464016,122.50825326569662
395.8331085037655,124.36510244478877
396.2844418255273,127.81535027321402
396.7357545910955,131.57051626588895
397.18704678611965,133.65428583509785
397.63831839625,132.37668373848499
398.0895694071363,136.01385350855986
398.5407998044286,137.54546148129822
398.99200957377667,137.25268542075577
399.44319870083046,138.5989147722214
399.89436717124,144.0639215318926
400.3455149706552,144.55752356662182
400.7966420847258,147.87413641766892
401.2477484991018,149.90553930292765
401.6988341994333,152.18327900534467
402.14989917137,153.1481203551928
402.6009434005619,157.89592026778638
403.05196687265897,157.82153224167436
403.502969573311,161.36256845253433
403.9539514881681,162.7026790709553
404.40491260288,167.80497705647383
404.8558529030967,166.42367726216108
405.30677237446815,172.20988129475205
405.75767100264426,172.76399029595024
406.2085487732749,173.43654503386392
406.65940567201,176.87178203031027
407.11024168449956,179.2773748711822
407.56105679639336,181.35619462989473
408.01185099334145,183.46164176299348
408.46262426099366,189.35649087149778
408.91337658500004,189.51861062802215
409.36410795101034,192.2042038832634
409.81481834467456,192.85440361065403
410.26550775164264,195.63422824357485
410.71617615756446,195.12817178268654
411.16682354809,202.67720470927847
411.6174499088691,203.50168768399362
412.06805522555175,208.4288106386704
412.51863948378787,212.1458453700606
412.96920266922734,213.1080052698836
413.41974476752,215.34343815471618
413.8702657643159,218.53996298041704
414.32076564526494,223.2188789805246
414.77124439601704,222.89812053839893
415.22170200222206,224.57703990690197
415.67213844952994,229.595476019636
416.1225537235907,232.22249322972797
416.5729478100542,235.8254348009717
417.02332069457026,238.71484342011271
417.4736723627889,240.18437710491108
417.92400280036,241.248805338521
418.37431199293354,245.29158348780112
418.82459992615935,249.7770990246986
419.2748665856874,255.22218398713375
419.7251119571677,257.2234830468846
420.17533602625,260.1428399324906
420.6255387785843,263.3105851594335
421.0757201998205,268.5079250494359
421.52588027560864,271.61205552956767
421.9760189915985,273.377699445489
422.42613633344,273.6554469060757
422.87623228678314,282.23779116315546
423.3263068372778,285.7822169946272
423.7763599705739,292.3784815684394
424.22639167232126,294.48466509694725
424.67640192817004,297.33515708914416
425.12639072377,299.16690084483974
425.576358044771,300.5259066454912
426.0263038768231,304.59841097628026
426.4762282055761,307.8551569669108
426.92613101668,316.6136223551383
427.37601229578473,320.0286680762484
427.8258720285401,323.6771570478139
428.2757102005963,328.0641339203239
428.7255267976029,327.14139670069676
429.17532180521005,332.97814648942995
429.62509520906747,338.05786548991654
430.0748469948254,343.98821687540544
430.52457714813346,343.27941348173766
430.9742856546417,350.7012176482238
431.42397249999993,352.47833254700754
431.87363766985834,359.52372039666983
432.3232811498666,360.8725845846383
432.77290292567466,364.47791648081835
433.2225029829325,367.44665096431777
433.67208130729,371.5678305020498
434.12163788439716,374.04454566293435
434.5711726999038,378.1895043403118
435.0206857394598,382.71982028603736
435.47017698871525,386.7270982619533
435.91964643332005,397.26972414231506
436.36909405892396,399.9331437548696
436.8185198511769,404.3346979188392
437.2679237957291,405.8695063711588
437.7173058782301,414.92429086094387
438.16666608433,415.42521661149027
438.6160043996787,418.5502942981357
439.06532080992616,423.5223565304222
439.51461530072226,428.245753976998
439.9638878577169,429.6924705845094
440.41313846655993,435.17429914663796
440.86236711290155,440.86160150593366
441.3115737823914,445.8368164894729
441.7607584606794,450.50069901506697
442.20992113341566,456.4606759024372
442.65906178625,459.65705671236776
443.10818040483235,470.11498193449876
443.55727697481257,470.8060968712848
444.00635148184057,474.15901203936244
444.45540391156646,476.71379895676347
444.90443424964,485.38185845585053
445.3534424817111,488.39684924236275
445.80242859342974,492.05285807470864
446.25139257044583,500.55371963846795
446.70033439840927,505.6216860750075
447.14925406297,510.6335689386825
447.59815154977787,509.869999397029
448.04702684448296,513.0780712722371
448.4958799327351,520.4977508465101
448.94471080018405,528.4388196514947
449.39351943248,534.5246759380266
449.8423058152727,542.2782149886827
450.2910699342122,546.2478516013178
450.73981177494824,555.3561714300663
451.18853132313086,560.099712697511
451.63722856441007,565.6262008177818
452.08590348443556,576.0285252005752
452.53455606885734,571.749006109201
452.98318630332545,579.0516332018957
453.4317941734897,585.208768517673
453.880379665,590.4494889866204
454.3289427635063,599.8959557191666
454.7774834546585,604.9304390736187
455.2260017241067,608.7114450502679
455.6744975575005,613.3313164785511
456.12297094049,616.437106523221
456.57142185872516,620.7126571992245
457.0198502978558,630.8727264313122
457.4682562435318,632.9315196324977
457.9166396814033,644.1636669687516
458.36500059711994,649.546219613228
458.813338976332,658.0807319573028
459.261654804689,666.5075546384171
459.709948067841,668.5765279797338
460.158218751438,668.718267097003
460.60646684113004,675.7471622169468
461.0546923225667,687.8567502494404
461.5028951813981,689.0591625136955
461.9510754032742,694.258807647484
462.39923297384496,697.9581864368097
462.84736787876,711.4742903562291
463.2954801036695,715.7653757274885
463.7435696342233,720.7946676174817
464.1916364560715,731.062970403177
464.6396805548637,738.4100111274578
465.08770191624996,744.1124322165655
465.53570052588026,751.8671679937431
465.9836763694046,759.9438676670712
466.4316294324727,762.9316443483533
466.87955970073443,773.2251478420151
467.32746715984007,781.8800101181155
467.7753517954391,786.5549658990224
468.2232135931818,789.0878897488717
468.67105253871784,795.4922558594809
469.11886861769733,806.0593506855735
469.56666181577003,811.552850541544
470.01443211858594,820.9073341553795
470.46217951179494,826.1021587170721
470.9099039810471,835.8489710759465
471.3576055119921,836.2906063732278
471.80528409028,851.0347567804612
472.2529397015607,858.3806337815464
472.7005723314842,862.2124830775218
473.14818196570025,872.7030647601119
473.59576858985884,878.7756382076668
474.04333218961,884.6421313866331
474.49087275060356,887.6135255943285
474.9383902584894,898.5821416425935
475.38588469891744,910.5273682123293
475.8333560575377,916.656184958784
476.2808043200001,921.9980380200382
476.72822947195436,928.1466411236494
477.17563149905055,934.2477720466446
477.6230103869386,947.32999266667
478.07036612126853,958.8057246944705
478.51769868769003,959.4097657462235
478.9650080718531,967.5738206968009
479.4122942594077,969.8430061425203
479.85955723600387,985.2186453478324
480.3067969872913,990.9704498319594
480.75401349892,997.5415769984903
481.2012067565399,1008.0801511349632
481.648376745801,1015.6171748611442
482.09552345235306,1030.9577465268549
482.54264686184604,1040.0424075605636
482.98974695992996,1047.6475151539787
483.43682373225477,1051.7477670340984
483.8838771644702,1055.6286039740269
484.33090724222626,1073.401812707993
484.7779139511728,1075.9858904621133
485.22489727696,1080.3319213382808
485.67185720523753,1092.8005920540472
486.1187937216554,1093.7434974899215
486.5657068118634,1105.8148776893524
487.0125964615117,1113.9174581894576
487.45946265625,1121.0174106584534
487.9063053817283,1130.9594435267372
488.3531246235965,1139.4374200900077
488.7999203675047,1153.5484002703133
489.2466925991025,1158.6095557482402
489.69344130403994,1164.1245229785866
490.14016646796705,1169.2035890399704
490.5868680765338,1182.752501299179
491.0335461153898,1195.8496774358598
491.4802005701853,1202.0016551501953
491.92683142657,1209.0596520090942
492.37343867019393,1216.6923120616184
492.82002228670694,1229.0801561595765
