# Wavelength [nm],one_counts_500avgs_8ms
207.84478476073983,36.16409975911209
208.30338098783528,37.32316975811803
208.76196258532,36.46227956348926
209.22052953884392,37.247533232661965
209.67908183405694,37.20660406370284
210.13761945660903,36.96166402699072
210.59614239215006,37.49563392157464
211.05465062633,37.27327737183761
211.5131441447987,36.49075803431505
211.97162293320616,36.55208540392661
212.43008697720222,37.05866953358192
212.88853626243687,37.573646016895836
213.34697077456,37.22338743726755
213.80539049922152,36.59388883212847
214.26379542207135,36.894875476131304
214.72218552875944,37.120803229633694
215.18056080493565,36.38143433525666
215.63892123624998,36.81283718398292
216.0972668083523,37.733285118529
216.55559750689255,36.05237414467112
217.01391331752063,36.68082019479664
217.47221422588646,36.99985643879481
217.93050021764,37.16976420196511
218.3887712784311,37.04292496610792
218.84702739390977,37.254057703937875
219.3052685497258,37.26163515208815
219.7634947315293,36.63421908493899
220.22170592496997,36.48990998361862
220.67990211569793,36.254354455625005
221.13808328936295,36.9227791576144
221.59624943161504,37.001267498712195
222.0544005281041,36.70609461565927
222.51253656448003,36.01366583305884
222.97065752639273,37.26919621781734
223.42876339949214,36.660696823996986
223.88685416942823,37.65303840819088
224.34492982185088,37.81855674792439
224.80299034241003,37.3070450441343
225.26103571675552,36.43465539205887
225.71906593053734,36.52410136762412
226.17708096940547,36.203792016282975
226.6350808190097,36.65029724893081
227.093065465,36.40298980528998
227.55103489302633,37.30152664696014
228.00898908873856,37.28828195966652
228.46692803778666,36.82345677655451
228.92485172582047,36.111761072875495
229.38276013849,37.59662810633927
229.8406532614451,37.391263177824655
230.29853108033578,37.4471945201162
230.75639358081185,36.69270151242529
231.21424074852328,37.08305723726784
231.67207256912,37.912744545400216
232.1298890282519,37.24250520499548
232.58769011156895,36.76460657851996
233.04547580472104,37.96234813361987
233.5032460933581,37.23788793539667
233.96100096312998,37.773890906456586
234.41874039968673,37.36350624667263
234.87646438867816,37.531687885118956
235.33417291575424,37.76663690032598
235.79186596656487,36.59654418993402
236.24954352676,37.49055038259195
236.7072055819895,36.60835393190328
237.16485211790337,36.91386515682461
237.62248312015146,36.99235715046021
238.08009857438367,36.84012443073968
238.53769846625,37.67641471542882
238.9952827814003,37.53374575134934
239.45285150548455,36.96246260616047
239.91040462415262,37.56154573076334
240.36794212305446,37.963450773745805
240.82546398783998,37.083925253088154
241.28297020415908,37.19488871952238
241.74046075766174,37.87354820435627
242.19793563399782,37.452767055131716
242.65539481881726,37.48815830311827
243.11283829777,37.74101526391331
243.57026605650591,36.85279376880929
244.02767808067495,38.11424551376598
244.48507435592703,37.70618530090144
244.9424548679121,37.08669123358541
245.39981960228,36.998291791900954
245.85716854468072,37.53603344658998
246.31450168076415,37.60225754698463
246.77181899618026,37.51614465103819
247.22912047657888,37.58329155574563
247.68640610761,38.140169569384014
248.1436758749235,37.98789502087982
248.60092976416936,38.34983891147948
249.05816776099743,38.36028458486523
249.5153898510577,39.14595887262686
249.97259602,38.822296345762226
250.42978625347433,38.80117340214231
250.88696053713053,38.26448154356635
251.34411885661865,38.09473338189052
251.80126119758845,38.353689995704585
252.25838754569,39.4895936897759
252.71549788657313,37.90770949022286
253.17259220588778,38.30287927217287
253.62967048928382,39.35472819366447
254.0867327224113,38.74048025137965
254.54377889092,39.65392368154319
255.00080898045994,39.1827529843887
255.45782297668097,39.55571383014481
255.91482086523303,39.31192067446925
256.37180263176606,38.91050386206801
256.82876826193,38.83253914872631
257.2857177413747,39.36489934198261
257.7426510557501,39.552749328138106
258.19956819070626,38.76186921284214
258.6564691318929,39.965096916243624
259.11335386496006,39.12732776377342
259.57022237555753,39.3996140659855
260.02707464933536,38.78616001715301
260.4839106719435,39.15906639295051
260.94073042903176,39.781882973740494
261.39753390625,39.39400348326929
261.8543210892483,39.2394318683902
262.3110919636766,40.399182176092495
262.7678465151847,40.26238490285414
263.2245847294225,40.38046041018564
263.68130659203996,39.884981391327685
264.1380120886871,40.48907832076286
264.5947012050138,40.03154814345308
265.05137392666984,39.515849280046076
265.5080302393053,40.737652259764275
265.96467012857,39.90866626673848
266.4212935801139,39.560211232554764
266.87790057958694,40.01228145717208
267.3344911126391,40.35206322960612
267.7910651649201,40.037692283262075
268.24762272208005,40.129191263323776
268.70416376976874,40.42274269845991
269.16068829363616,40.87479265384108
269.61719627933223,40.952399752483444
270.0736877125069,40.44054996670336
270.53016257880995,40.01231050648718
270.9866208638915,40.85899787896648
271.4430625534014,40.775598895206166
271.89948763298946,41.611464793290054
272.35589608830566,40.67119421200991
272.812287905,41.322895757773466
273.2686630687223,41.36335505576104
273.7250215651226,41.50399804863139
274.1813633798506,41.39936227414506
274.6376884985565,41.409426696398654
275.09399690688997,41.5185665516237
275.5502885905011,42.06153511559272
276.0065635350398,40.30947237395994
276.4628217261559,41.75493845787674
276.91906314949927,42.489249975327354
277.37528779072,41.98172743927509
277.8314956354679,41.63231672241444
278.287686669393,41.18000650521917
278.74386087814503,42.064407565997854
279.2000182473741,41.94050564762559
279.65615876273,41.86091832920541
280.1122824098627,41.8031437674978
280.5683891744221,42.11105812795304
281.02447904205826,42.27144349074549
281.4805519984209,41.874290978343794
281.93660802916,42.85477670780778
282.3926471199255,42.25167454565057
282.8486692563674,41.92531666365107
283.30467442413544,43.29946316382165
283.76066260887967,42.68022765945002
284.21663379624994,43.27406463108026
284.67258797189635,43.198130066202026
285.12852512146856,43.17256503838585
285.58444523061667,42.950427556087114
286.0403482849905,42.82811500410027
286.49623427024,43.116307104853504
286.9521031720151,43.55396770675374
287.40795497596577,43.27841468781666
287.86378966774186,44.10055489041029
288.3196072329933,42.74682348091218
288.77540765736995,43.364443689869624
289.23119092652195,43.13414866108662
289.68695702609904,43.955920761452916
290.14270594175105,43.96771762036649
290.5984376591281,43.43905152602915
291.05415216387996,43.21360334541669
291.50984944165674,44.28655025229356
291.9655294781082,44.116145092224166
292.4211922588842,44.38350164401679
292.87683776963485,44.49916064031185
293.33246599601006,43.721145163222936
293.7880769236595,44.11012222175838
294.2436705382333,44.44434151023233
294.6992468253814,44.852545239687636
295.15480577075374,45.08901874183338
295.61034736,44.94485747530866
296.06587157877027,45.064520051523026
296.52137841271457,45.101682670945635
296.97686784748265,45.77435003002155
297.4323398687245,44.95076778844677
297.88779446208997,45.62466328378215
298.3432316132291,45.267945491537915
298.7986513077918,46.15018764668642
299.25405353142787,45.05118826821445
299.70943826978726,46.212613318513114
300.16480550852,45.88875645297339
300.62015523327597,47.118342171176884
301.07548742970494,46.36276022492599
301.5308020834571,45.851162885512096
301.98609918018207,46.48193035897803
302.44137870553,46.13037070989504
302.89664064515074,46.76858726376273
303.3518849846942,45.960268427395015
303.8071117098102,46.29177951359081
304.26232080614886,47.094887719354816
304.71751225936,46.41227251024565
305.1726860550935,46.39894416249873
